,Unnamed: 0,VIVIENDA_REF_ID,SEG_REF_ID,LOC,CV12,CV13,CC4,CC5,CC6,CC7,CC9,CC10,CC11,CC12,AGLO,URP,CANTPERS,CANTHOG,CV951,CV94RA,CV952,MUNI,V0T,CV94,TIPOVIV,V4,CC8,V10,V5,V11,RADIO_REF_ID,FRAC_REF_ID,IDRADIO,DPTO_REF_ID,IDFRAC,PROV_REF_ID,IDDPTO,DPTO,NOMDEPTO,RC01
185847,185847,7413159,235924,18105030,4,11,2,1,1,1,2,1,2,2,103,1,5,1,100,1800,1405,180036,10,0,1,1,2,2,2,1,26290,2455,26,212,01,5,105,18105,Mercedes                                          ,181050126
185848,185848,7413160,235924,18105030,1,11,2,1,1,1,2,1,2,2,103,1,4,1,100,1800,1405,180036,10,0,1,1,2,3,2,1,26290,2455,26,212,01,5,105,18105,Mercedes                                          ,181050126
185849,185849,7413161,235924,18105030,9,15,2,1,1,1,2,1,2,2,103,1,0,0,100,1800,1405,180036,6,0,2,10,2,0,5,9,26290,2455,26,212,01,5,105,18105,Mercedes                                          ,181050126
185850,185850,7413162,235924,18105030,9,15,2,1,1,1,2,1,2,2,103,1,0,0,100,1800,1405,180036,6,0,2,10,2,0,5,9,26290,2455,26,212,01,5,105,18105,Mercedes                                          ,181050126
185851,185851,7413163,235924,18105030,1,11,2,1,1,1,2,1,2,2,103,1,5,1,100,1800,1405,180036,10,0,1,1,2,3,2,1,26290,2455,26,212,01,5,105,18105,Mercedes                                          ,181050126
185852,185852,7413164,235924,18105030,4,11,2,1,1,1,2,1,2,2,103,1,12,1,100,1800,1405,180036,10,0,1,1,2,2,4,1,26290,2455,26,212,01,5,105,18105,Mercedes                                          ,181050126
185853,185853,7413165,235924,18105030,4,4,2,1,1,1,2,1,2,2,103,1,6,1,100,1800,1405,180036,10,0,1,1,2,2,2,1,26290,2455,26,212,01,5,105,18105,Mercedes                                          ,181050126
185854,185854,7413166,235924,18105030,4,11,2,1,1,1,2,1,2,2,103,1,1,1,100,1800,1405,180036,10,0,1,1,2,2,4,1,26290,2455,26,212,01,5,105,18105,Mercedes                                          ,181050126
185855,185855,7413167,235924,18105030,9,15,2,1,1,1,2,1,2,2,103,1,0,0,100,1800,1405,180036,3,0,2,10,2,0,5,9,26290,2455,26,212,01,5,105,18105,Mercedes                                          ,181050126
185856,185856,7413168,235924,18105030,9,15,2,1,1,1,2,1,2,2,103,1,0,0,100,1800,1405,180036,6,0,2,10,2,0,5,9,26290,2455,26,212,01,5,105,18105,Mercedes                                          ,181050126
185857,185857,7413169,235924,18105030,8,13,2,1,1,1,2,1,2,2,103,1,2,1,100,1800,1405,180036,10,0,1,2,2,3,4,1,26290,2455,26,212,01,5,105,18105,Mercedes                                          ,181050126
185858,185858,7413170,235924,18105030,1,11,2,1,1,1,2,1,2,2,103,1,4,1,100,1800,1405,180036,10,0,1,1,2,3,2,1,26290,2455,26,212,01,5,105,18105,Mercedes                                          ,181050126
185859,185859,7413171,235924,18105030,9,15,2,1,1,1,2,1,2,2,103,1,0,0,100,1800,1405,180036,8,0,2,10,2,0,5,9,26290,2455,26,212,01,5,105,18105,Mercedes                                          ,181050126
185860,185860,7413172,235924,18105030,4,11,2,1,1,1,2,1,2,2,103,1,7,1,100,1800,1405,180036,10,0,1,1,2,3,2,1,26290,2455,26,212,01,5,105,18105,Mercedes                                          ,181050126
185861,185861,7413173,235924,18105030,1,4,2,1,1,1,2,1,2,2,103,1,7,1,100,1800,1405,180036,10,0,1,1,2,1,2,1,26290,2455,26,212,01,5,105,18105,Mercedes                                          ,181050126
185862,185862,7413174,235924,18105030,1,11,2,1,1,1,2,1,2,2,103,1,6,1,100,1800,1405,180036,10,0,1,0,2,1,2,1,26290,2455,26,212,01,5,105,18105,Mercedes                                          ,181050126
185863,185863,7413175,235924,18105030,1,4,2,1,1,1,2,1,2,2,103,1,3,1,100,1800,1405,180036,10,0,1,0,2,1,1,1,26290,2455,26,212,01,5,105,18105,Mercedes                                          ,181050126
185864,185864,7413176,235924,18105030,1,11,2,1,1,1,2,1,2,2,103,1,4,1,100,1800,1405,180036,10,0,1,1,2,2,2,1,26290,2455,26,212,01,5,105,18105,Mercedes                                          ,181050126
185865,185865,7413177,235924,18105030,1,4,2,1,1,1,2,1,2,2,103,1,1,1,100,1800,1405,180036,10,0,1,0,2,1,2,1,26290,2455,26,212,01,5,105,18105,Mercedes                                          ,181050126
185866,185866,7413178,235924,18105030,4,4,2,1,1,1,2,1,2,2,103,1,7,1,100,1800,1405,180036,10,0,1,0,2,1,2,1,26290,2455,26,212,01,5,105,18105,Mercedes                                          ,181050126
185867,185867,7413179,235924,18105030,1,4,2,1,1,1,2,1,2,2,103,1,6,1,100,1800,1405,180036,10,0,1,0,2,1,1,1,26290,2455,26,212,01,5,105,18105,Mercedes                                          ,181050126
185868,185868,7413180,235924,18105030,1,4,2,1,1,1,2,1,2,2,103,1,13,3,100,1800,1405,180036,10,0,1,1,2,2,2,1,26290,2455,26,212,01,5,105,18105,Mercedes                                          ,181050126
185869,185869,7413181,235924,18105030,1,4,2,1,1,1,2,1,2,2,103,1,5,1,100,1800,1405,180036,10,0,1,0,2,1,2,1,26290,2455,26,212,01,5,105,18105,Mercedes                                          ,181050126
185870,185870,7413182,235924,18105030,1,4,2,1,1,1,2,1,2,2,103,1,4,1,100,1800,1405,180036,10,0,1,0,2,1,1,1,26290,2455,26,212,01,5,105,18105,Mercedes                                          ,181050126
185871,185871,7413183,235924,18105030,4,11,2,1,1,1,2,1,2,2,103,1,1,1,100,1800,1405,180036,10,0,1,1,2,1,2,1,26290,2455,26,212,01,5,105,18105,Mercedes                                          ,181050126
185872,185872,7413184,235924,18105030,4,11,2,1,1,1,2,1,2,2,103,1,2,1,100,1800,1405,180036,10,0,1,1,2,1,4,1,26290,2455,26,212,01,5,105,18105,Mercedes                                          ,181050126
185873,185873,7413185,235925,18105030,1,4,2,1,1,1,2,2,2,2,103,1,2,1,100,1800,1405,180036,10,0,1,0,2,1,1,1,26290,2455,26,212,01,5,105,18105,Mercedes                                          ,181050126
185874,185874,7413186,235925,18105030,1,13,2,1,1,1,2,2,2,2,103,1,3,1,100,1800,1405,180036,10,0,1,1,2,1,4,1,26290,2455,26,212,01,5,105,18105,Mercedes                                          ,181050126
185875,185875,7413187,235925,18105030,1,11,2,1,1,1,2,2,2,2,103,1,7,1,100,1800,1405,180036,10,0,1,0,2,1,1,1,26290,2455,26,212,01,5,105,18105,Mercedes                                          ,181050126
185876,185876,7413188,235925,18105030,4,13,2,1,1,1,2,2,2,2,103,1,4,1,100,1800,1405,180036,10,0,1,2,2,1,4,1,26290,2455,26,212,01,5,105,18105,Mercedes                                          ,181050126
185877,185877,7413189,235925,18105030,4,4,2,1,1,1,2,2,2,2,103,1,7,1,100,1800,1405,180036,10,0,1,0,2,1,1,1,26290,2455,26,212,01,5,105,18105,Mercedes                                          ,181050126
185878,185878,7413190,235925,18105030,4,11,2,1,1,1,2,2,2,2,103,1,2,1,100,1800,1405,180036,10,0,1,1,2,1,4,1,26290,2455,26,212,01,5,105,18105,Mercedes                                          ,181050126
185879,185879,7413191,235925,18105030,1,4,2,1,1,1,2,2,2,2,103,1,3,1,100,1800,1405,180036,10,0,1,1,2,2,2,1,26290,2455,26,212,01,5,105,18105,Mercedes                                          ,181050126
185880,185880,7413192,235925,18105030,4,4,2,1,1,1,2,2,2,2,103,1,3,1,100,1800,1405,180036,10,0,1,0,2,1,2,1,26290,2455,26,212,01,5,105,18105,Mercedes                                          ,181050126
185881,185881,7413193,235925,18105030,4,11,2,1,1,1,2,2,2,2,103,1,7,1,100,1800,1405,180036,10,0,1,0,2,1,2,1,26290,2455,26,212,01,5,105,18105,Mercedes                                          ,181050126
185882,185882,7413194,235925,18105030,4,11,2,1,1,1,2,2,2,2,103,1,4,1,100,1800,1405,180036,10,0,1,1,2,2,2,1,26290,2455,26,212,01,5,105,18105,Mercedes                                          ,181050126
185883,185883,7413195,235925,18105030,1,11,2,1,1,1,2,2,2,2,103,1,7,1,100,1800,1405,180036,10,0,1,0,2,1,2,1,26290,2455,26,212,01,5,105,18105,Mercedes                                          ,181050126
185884,185884,7413196,235925,18105030,4,13,2,1,1,1,2,2,2,2,103,1,4,1,100,1800,1405,180036,10,0,1,2,2,2,4,1,26290,2455,26,212,01,5,105,18105,Mercedes                                          ,181050126
185885,185885,7413197,235925,18105030,1,13,2,1,1,1,2,2,2,2,103,1,8,1,100,1800,1405,180036,10,0,1,1,2,3,2,1,26290,2455,26,212,01,5,105,18105,Mercedes                                          ,181050126
185886,185886,7413198,235925,18105030,4,11,2,1,1,1,2,2,2,2,103,1,11,1,100,1800,1405,180036,10,0,1,1,2,3,4,1,26290,2455,26,212,01,5,105,18105,Mercedes                                          ,181050126
185887,185887,7413199,235925,18105030,1,4,2,1,1,1,2,2,2,2,103,1,5,1,100,1800,1405,180036,10,0,1,0,2,1,1,1,26290,2455,26,212,01,5,105,18105,Mercedes                                          ,181050126
185888,185888,7413200,235925,18105030,1,11,2,1,1,1,2,2,2,2,103,1,7,2,100,1800,1405,180036,10,0,1,1,2,1,2,1,26290,2455,26,212,01,5,105,18105,Mercedes                                          ,181050126
185889,185889,7413201,235925,18105030,1,4,2,1,1,1,2,2,2,2,103,1,5,1,100,1800,1405,180036,10,0,1,0,2,1,1,1,26290,2455,26,212,01,5,105,18105,Mercedes                                          ,181050126
185890,185890,7413202,235925,18105030,4,11,2,1,1,1,2,2,2,2,103,1,5,1,100,1800,1405,180036,10,0,1,0,2,1,2,1,26290,2455,26,212,01,5,105,18105,Mercedes                                          ,181050126
185891,185891,7413203,235925,18105030,4,11,2,1,1,1,2,2,2,2,103,1,10,1,100,1800,1405,180036,10,0,1,1,2,1,2,1,26290,2455,26,212,01,5,105,18105,Mercedes                                          ,181050126
185892,185892,7413204,235925,18105030,4,11,2,1,1,1,2,2,2,2,103,1,1,1,100,1800,1405,180036,10,0,1,1,2,3,4,1,26290,2455,26,212,01,5,105,18105,Mercedes                                          ,181050126
185893,185893,7413205,235925,18105030,3,13,2,1,1,1,2,2,2,2,103,1,4,1,100,1800,1405,180036,10,0,1,3,2,2,4,1,26290,2455,26,212,01,5,105,18105,Mercedes                                          ,181050126
185894,185894,7413206,235925,18105030,1,4,2,1,1,1,2,2,2,2,103,1,5,1,100,1800,1405,180036,10,0,1,0,2,1,2,1,26290,2455,26,212,01,5,105,18105,Mercedes                                          ,181050126
185895,185895,7413207,235925,18105030,8,13,2,1,1,1,2,2,2,2,103,1,7,1,100,1800,1405,180036,10,0,1,2,2,2,4,1,26290,2455,26,212,01,5,105,18105,Mercedes                                          ,181050126
185896,185896,7413208,235926,18105030,1,4,2,1,1,1,2,1,1,1,103,1,3,1,100,1800,1405,180036,10,0,1,0,2,1,1,1,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185897,185897,7413209,235926,18105030,1,4,2,1,1,1,2,1,1,1,103,1,8,1,100,1800,1405,180036,10,0,1,1,2,2,2,1,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185898,185898,7413210,235926,18105030,1,4,2,1,1,1,2,1,1,1,103,1,1,1,100,1800,1405,180036,10,0,1,0,2,1,1,1,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185899,185899,7413211,235926,18105030,1,4,2,1,1,1,2,1,1,1,103,1,6,1,100,1800,1405,180036,10,0,1,0,2,1,1,1,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185900,185900,7413212,235926,18105030,1,4,2,1,1,1,2,1,1,1,103,1,5,1,100,1800,1405,180036,10,0,1,1,2,1,2,1,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185901,185901,7413213,235926,18105030,4,11,2,1,1,1,2,1,1,1,103,1,1,1,100,1800,1405,180036,10,0,1,1,2,3,4,1,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185902,185902,7413214,235926,18105030,9,15,2,1,1,1,2,1,1,1,103,1,0,0,100,1800,1405,180036,1,0,2,10,2,0,5,9,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185903,185903,7413215,235926,18105030,4,11,2,1,1,1,2,1,1,1,103,1,6,1,100,1800,1405,180036,10,0,1,1,2,2,2,1,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185904,185904,7413216,235926,18105030,1,4,2,1,1,1,2,1,1,1,103,1,3,1,100,1800,1405,180036,10,0,1,0,2,1,1,1,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185905,185905,7413217,235926,18105030,1,4,2,1,1,1,2,1,1,1,103,1,2,1,100,1800,1405,180036,10,0,1,1,2,1,2,1,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185906,185906,7413218,235926,18105030,1,11,2,1,1,1,2,1,1,1,103,1,4,1,100,1800,1405,180036,10,0,1,1,2,2,4,1,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185907,185907,7413219,235926,18105030,9,15,2,1,1,1,2,1,1,1,103,1,0,0,100,1800,1405,180036,3,0,2,10,2,0,5,9,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185908,185908,7413220,235926,18105030,9,15,2,1,1,1,2,1,1,1,103,1,0,0,100,1800,1405,180036,3,0,2,10,2,0,5,9,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185909,185909,7413221,235926,18105030,9,15,2,1,1,1,2,1,1,1,103,1,0,0,100,1800,1405,180036,3,0,2,10,2,0,5,9,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185910,185910,7413222,235926,18105030,1,4,2,1,1,1,2,1,1,1,103,1,1,1,100,1800,1405,180036,10,0,1,1,2,2,2,1,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185911,185911,7413223,235926,18105030,1,13,2,1,1,1,2,1,1,1,103,1,4,1,100,1800,1405,180036,10,0,1,2,2,2,4,1,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185912,185912,7413224,235926,18105030,1,4,2,1,1,1,2,1,1,1,103,1,3,1,100,1800,1405,180036,10,0,1,0,2,1,2,1,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185913,185913,7413225,235926,18105030,9,15,2,1,1,1,2,1,1,1,103,1,0,0,100,1800,1405,180036,1,0,2,10,2,0,5,9,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185914,185914,7413226,235926,18105030,1,13,2,1,1,1,2,1,1,1,103,1,12,1,100,1800,1405,180036,10,0,1,2,2,2,4,1,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185915,185915,7413227,235926,18105030,1,11,2,1,1,1,2,1,1,1,103,1,7,1,100,1800,1405,180036,10,0,1,1,2,3,2,1,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185916,185916,7413228,235926,18105030,1,4,2,1,1,1,2,1,1,1,103,1,2,1,100,1800,1405,180036,10,0,1,1,2,2,1,1,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185917,185917,7413229,235926,18105030,5,13,2,1,1,1,2,1,1,1,103,1,1,1,100,1800,1405,180036,10,0,1,2,2,3,4,1,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185918,185918,7413230,235926,18105030,1,11,2,1,1,1,2,1,1,1,103,1,3,1,100,1800,1405,180036,10,0,1,1,2,1,4,1,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185919,185919,7413231,235926,18105030,1,11,2,1,1,1,2,1,1,1,103,1,5,1,100,1800,1405,180036,10,0,1,1,2,1,2,1,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185920,185920,7413232,235926,18105030,1,4,2,1,1,1,2,1,1,1,103,1,2,1,100,1800,1405,180036,10,0,1,1,2,1,2,1,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185921,185921,7413233,235926,18105030,4,4,2,1,1,1,2,1,1,1,103,1,4,1,100,1800,1405,180036,10,0,1,1,2,3,4,1,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185922,185922,7413234,235926,18105030,9,15,2,1,1,1,2,1,1,1,103,1,0,0,100,1800,1405,180036,1,0,2,10,2,0,5,9,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185923,185923,7413235,235926,18105030,9,15,2,1,1,1,2,1,1,1,103,1,0,0,100,1800,1405,180036,7,0,2,10,2,0,5,9,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185924,185924,7413236,235926,18105030,1,11,2,1,1,1,2,1,1,1,103,1,4,1,100,1800,1405,180036,10,0,1,1,2,3,4,1,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185925,185925,7413237,235926,18105030,9,15,2,1,1,1,2,1,1,1,103,1,0,0,100,1800,1405,180036,3,0,2,10,2,0,5,9,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185926,185926,7413238,235926,18105030,9,15,2,1,1,1,2,1,1,1,103,1,0,0,100,1800,1405,180036,3,0,2,10,2,0,5,9,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185927,185927,7413239,235927,18105030,1,4,2,1,1,1,2,1,2,2,103,1,5,1,100,1800,1405,180036,10,0,1,0,2,1,2,1,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185928,185928,7413240,235927,18105030,4,13,2,1,1,1,2,1,2,2,103,1,8,1,100,1800,1405,180036,10,0,1,1,2,1,2,1,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185929,185929,7413241,235927,18105030,1,13,2,1,1,1,2,1,2,2,103,1,1,1,100,1800,1405,180036,10,0,1,1,2,2,1,1,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185930,185930,7413242,235927,18105030,1,4,2,1,1,1,2,1,2,2,103,1,3,1,100,1800,1405,180036,10,0,1,0,2,1,2,1,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185931,185931,7413243,235927,18105030,4,13,2,1,1,1,2,1,2,2,103,1,4,1,100,1800,1405,180036,10,0,1,1,2,2,2,1,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185932,185932,7413244,235927,18105030,1,4,2,1,1,1,2,1,2,2,103,1,4,1,100,1800,1405,180036,10,0,1,0,2,1,1,1,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185933,185933,7413245,235927,18105030,1,4,2,1,1,1,2,1,2,2,103,1,2,1,100,1800,1405,180036,10,0,1,1,2,2,2,1,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185934,185934,7413246,235927,18105030,1,4,2,1,1,1,2,1,2,2,103,1,6,1,100,1800,1405,180036,10,0,1,0,2,1,2,1,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185935,185935,7413247,235927,18105030,1,4,2,1,1,1,2,1,2,2,103,1,7,2,100,1800,1405,180036,10,0,1,1,2,2,2,1,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185936,185936,7413248,235927,18105030,9,15,2,1,1,1,2,1,2,2,103,1,0,0,100,1800,1405,180036,6,0,2,10,2,0,5,9,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185937,185937,7413249,235927,18105030,1,4,2,1,1,1,2,1,2,2,103,1,8,1,100,1800,1405,180036,10,0,1,0,2,1,2,1,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185938,185938,7413250,235927,18105030,1,11,2,1,1,1,2,1,2,2,103,1,1,1,100,1800,1405,180036,10,0,1,1,2,3,2,1,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185939,185939,7413251,235927,18105030,1,4,2,1,1,1,2,1,2,2,103,1,2,1,100,1800,1405,180036,10,0,1,0,2,1,1,1,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185940,185940,7413252,235927,18105030,1,4,2,1,1,1,2,1,2,2,103,1,2,1,100,1800,1405,180036,10,0,1,0,2,1,1,1,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185941,185941,7413253,235927,18105030,4,13,2,1,1,1,2,1,2,2,103,1,12,1,100,1800,1405,180036,10,0,1,1,2,2,4,1,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185942,185942,7413254,235927,18105030,1,4,2,1,1,1,2,1,2,2,103,1,3,2,100,1800,1405,180036,10,0,1,1,2,3,2,1,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185943,185943,7413255,235927,18105030,1,13,2,1,1,1,2,1,2,2,103,1,2,1,100,1800,1405,180036,10,0,1,1,2,2,2,1,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185944,185944,7413256,235927,18105030,3,11,2,1,1,1,2,1,2,2,103,1,1,1,100,1800,1405,180036,10,0,1,1,2,3,2,1,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185945,185945,7413257,235927,18105030,1,13,2,1,1,1,2,1,2,2,103,1,1,1,100,1800,1405,180036,10,0,1,1,2,3,4,1,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185946,185946,7413258,235927,18105030,1,4,2,1,1,1,2,1,2,2,103,1,7,2,100,1800,1405,180036,10,0,1,1,2,3,4,1,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185947,185947,7413259,235927,18105030,1,4,2,1,1,1,2,1,2,2,103,1,4,1,100,1800,1405,180036,10,0,1,1,2,3,1,1,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185948,185948,7413260,235927,18105030,6,13,2,1,1,1,2,1,2,2,103,1,1,1,100,1800,1405,180036,10,0,1,2,2,1,4,1,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185949,185949,7413261,235927,18105030,4,13,2,1,1,1,2,1,2,2,103,1,5,1,100,1800,1405,180036,10,0,1,1,2,2,2,1,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185950,185950,7413262,235927,18105030,5,11,2,1,1,1,2,1,2,2,103,1,4,1,100,1800,1405,180036,10,0,1,2,2,2,4,1,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185951,185951,7413263,235927,18105030,1,13,2,1,1,1,2,1,2,2,103,1,7,1,100,1800,1405,180036,10,0,1,0,2,1,2,1,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185952,185952,7413264,235927,18105030,1,4,2,1,1,1,2,1,2,2,103,1,3,1,100,1800,1405,180036,10,0,1,0,2,1,2,1,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185953,185953,7413265,235927,18105030,1,11,2,1,1,1,2,1,2,2,103,1,4,1,100,1800,1405,180036,10,0,1,1,2,1,2,1,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185954,185954,7413266,235927,18105030,9,15,2,1,1,1,2,1,2,2,103,1,0,0,100,1800,1405,180036,2,0,2,10,2,0,5,9,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185955,185955,7413267,235927,18105030,1,11,2,1,1,1,2,1,2,2,103,1,1,1,100,1800,1405,180036,10,0,1,1,2,3,2,1,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185956,185956,7413268,235927,18105030,9,15,2,1,1,1,2,1,2,2,103,1,0,0,100,1800,1405,180036,6,0,2,10,2,0,5,9,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185957,185957,7413269,235927,18105030,1,4,2,1,1,1,2,1,2,2,103,1,2,1,100,1800,1405,180036,10,0,1,1,2,2,2,1,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185958,185958,7413270,235927,18105030,9,15,2,1,1,1,2,1,2,2,103,1,0,0,100,1800,1405,180036,7,0,2,10,2,0,5,9,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185959,185959,7413271,235927,18105030,4,11,2,1,1,1,2,1,2,2,103,1,5,1,100,1800,1405,180036,10,0,1,1,2,1,2,1,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185960,185960,7413272,235927,18105030,4,11,2,1,1,1,2,1,2,2,103,1,1,1,100,1800,1405,180036,10,0,1,0,2,1,2,1,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185961,185961,7413273,235927,18105030,1,4,2,1,1,1,2,1,2,2,103,1,1,1,100,1800,1405,180036,10,0,1,1,2,2,2,1,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185962,185962,7413274,235927,18105030,1,4,2,1,1,1,2,1,2,2,103,1,4,1,100,1800,1405,180036,10,0,1,0,2,1,1,1,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185963,185963,7413275,235927,18105030,4,13,2,1,1,1,2,1,2,2,103,1,8,1,100,1800,1405,180036,10,0,1,1,2,2,2,1,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185964,185964,7413276,235928,18105030,9,15,2,1,1,1,2,1,2,2,103,1,0,0,100,1800,1405,180036,3,0,2,10,2,0,5,9,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185965,185965,7413277,235928,18105030,1,4,2,1,1,1,2,1,2,2,103,1,5,1,100,1800,1405,180036,10,0,1,0,2,1,1,1,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185966,185966,7413278,235928,18105030,9,15,2,1,1,1,2,1,2,2,103,1,0,0,100,1800,1405,180036,1,0,2,10,2,0,5,9,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185967,185967,7413279,235928,18105030,1,4,2,1,1,1,2,1,2,2,103,1,1,1,100,1800,1405,180036,10,0,1,0,2,1,1,1,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185968,185968,7413280,235928,18105030,1,4,2,1,1,1,2,1,2,2,103,1,3,1,100,1800,1405,180036,10,0,1,0,2,1,1,1,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185969,185969,7413281,235928,18105030,1,11,2,1,1,1,2,1,2,2,103,1,1,1,100,1800,1405,180036,10,0,1,0,2,1,2,1,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185970,185970,7413282,235928,18105030,1,4,2,1,1,1,2,1,2,2,103,1,2,1,100,1800,1405,180036,10,0,1,0,2,1,1,1,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185971,185971,7413283,235928,18105030,1,4,2,1,1,1,2,1,2,2,103,1,3,1,100,1800,1405,180036,10,0,1,1,2,1,1,1,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185972,185972,7413284,235928,18105030,1,4,2,1,1,1,2,1,2,2,103,1,4,1,100,1800,1405,180036,10,0,1,0,2,1,1,1,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185973,185973,7413285,235928,18105030,9,15,2,1,1,1,2,1,2,2,103,1,0,0,100,1800,1405,180036,3,0,2,10,2,0,5,9,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185974,185974,7413286,235928,18105030,4,13,2,1,1,1,2,1,2,2,103,1,7,1,100,1800,1405,180036,10,0,1,1,2,3,2,1,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185975,185975,7413287,235928,18105030,9,15,2,1,1,1,2,1,2,2,103,1,0,0,100,1800,1405,180036,1,0,2,10,2,0,5,9,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185976,185976,7413288,235928,18105030,4,11,2,1,1,1,2,1,2,2,103,1,1,1,100,1800,1405,180036,10,0,1,1,2,3,3,1,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
185977,185977,7413289,235928,18105030,6,11,2,1,1,1,2,1,2,2,103,1,7,1,100,1800,1405,180036,10,0,1,2,2,3,4,1,26291,2455,27,212,01,5,105,18105,Mercedes                                          ,181050127
