,HOGAR_REF_ID,VIVIENDA_REF_ID,IDHOGAR,CATCUARTH,COMBUSTIH,INODOROH,DESAGINH,PROPVIVH,CANTPERH,VIEMERGH,CMH31PEHP,CMH29PEHO,CMH12PCTO,CMH20JSEX,CMH19ME14,CMH11JENA,CMH10NIJE,CMV09HOGS,CMH7ADIG1,CMH7BDIG2,RADIO_REF_ID,RADIO,RC91
250,1982401,1907661,1,3,2,3,10,1,10,3,1,1,333,2,3,2,4,1,3,18,21293,1,181050101
251,1982402,1907662,1,2,5,3,10,1,4,3,1,1,200,2,2,1,3,3,3,25,21293,1,181050101
252,1982403,1907662,2,1,5,3,10,6,4,3,1,1,400,2,2,1,3,3,3,0,21293,1,181050101
253,1982404,1907662,3,1,5,3,10,6,4,3,1,1,400,1,2,1,3,3,3,0,21293,1,181050101
254,1982405,1907663,1,1,5,3,10,1,8,3,1,1,800,2,3,1,3,1,3,0,21293,1,181050101
255,1982406,1907664,1,1,5,3,10,1,13,3,1,1,1300,1,3,1,3,1,3,0,21293,1,181050101
256,1982407,1907665,1,1,5,3,10,1,5,3,1,1,500,1,3,1,4,1,3,0,21293,1,181050101
257,1982408,1907666,1,2,5,3,10,1,3,3,1,1,150,1,5,1,3,1,2,25,21293,1,181050101
258,1982409,1907667,1,3,5,3,10,1,7,3,1,1,233,1,6,1,3,1,3,25,21293,1,181050101
259,1982410,1907668,1,1,5,3,10,1,7,3,1,1,700,1,6,1,3,1,3,1,21293,1,181050101
260,1982411,1907669,1,3,5,3,10,1,1,3,1,1,33,1,1,1,3,1,1,0,21293,1,181050101
261,1982412,1907670,1,3,2,3,10,1,2,3,1,1,66,1,4,1,3,1,2,0,21293,1,181050101
262,1982413,1907671,1,2,5,3,10,2,5,3,1,1,250,2,2,1,4,1,4,17,21293,1,181050101
263,1982414,1907672,1,5,2,8,10,1,5,3,1,1,100,2,5,1,3,1,4,18,21293,1,181050101
264,1982415,1907673,1,2,2,3,10,2,6,3,1,1,300,1,3,1,4,1,3,0,21293,1,181050101
265,1982416,1907674,1,3,5,2,2,1,3,3,1,1,100,1,4,1,3,2,3,0,21293,1,181050101
266,1982417,1907674,2,1,5,2,2,5,6,3,1,1,600,1,3,1,3,2,3,0,21293,1,181050101
267,1982418,1907675,1,3,2,3,10,1,6,3,1,1,200,1,2,1,4,1,3,31,21293,1,181050101
268,1982419,1907676,1,2,3,3,10,1,7,3,1,1,350,1,3,1,4,1,3,31,21293,1,181050101
269,1982420,1907677,1,4,3,3,10,1,3,3,1,1,75,1,1,1,3,1,2,29,21293,1,181050101
270,1982421,1907678,1,2,5,3,10,2,2,3,1,1,100,1,4,1,3,1,4,0,21293,1,181050101
271,1982422,1907679,1,3,2,8,10,1,2,3,1,1,66,1,4,1,1,1,2,0,21293,1,181050101
272,1982423,1907680,1,3,2,1,3,2,1,3,1,1,33,1,4,1,4,1,1,0,21293,1,181050101
273,1982424,1907681,1,4,2,1,2,1,3,3,1,1,75,1,1,1,3,1,3,0,21293,1,181050101
274,1982425,1907682,1,2,2,1,2,5,1,3,1,1,50,2,4,1,3,1,1,0,21293,1,181050101
275,1982426,1907683,1,2,2,2,2,1,1,3,1,1,50,2,4,1,3,2,1,0,21293,1,181050101
276,1982427,1907683,2,1,3,2,2,5,4,3,1,1,400,2,2,1,1,2,4,0,21293,1,181050101
277,1982428,1907684,1,3,2,1,2,1,3,3,1,1,100,2,4,2,4,1,5,30,21293,1,181050101
278,1982429,1907685,1,2,2,3,10,5,2,3,1,1,100,1,1,1,6,1,2,0,21293,1,181050101
279,1982430,1907686,1,2,2,3,10,1,8,3,1,1,400,1,3,1,4,1,4,18,21293,1,181050101
280,1982431,1907687,1,1,5,3,10,5,1,3,1,1,100,1,1,1,3,1,1,0,21293,1,181050101
281,1982432,1907688,1,2,2,3,10,5,2,3,1,1,100,1,1,1,1,1,2,0,21293,1,181050101
282,1982433,1907689,1,2,2,3,10,2,6,3,1,1,300,1,2,1,3,1,3,29,21293,1,181050101
283,1982434,1907690,1,2,5,3,10,2,2,3,1,1,100,2,1,1,3,1,4,0,21293,1,181050101
284,1982435,1907691,1,4,2,3,10,1,2,3,1,1,50,1,1,1,1,1,2,0,21293,1,181050101
285,1982436,1907692,1,3,2,3,10,1,2,3,1,1,66,1,1,1,3,1,2,0,21293,1,181050101
286,1982437,1907693,1,4,3,3,10,1,1,3,1,1,25,1,1,1,3,1,1,0,21293,1,181050101
287,1982438,1907694,1,3,3,3,10,2,6,3,1,1,200,1,3,1,1,1,3,0,21293,1,181050101
288,1982439,1907695,1,2,2,3,10,1,6,3,1,1,300,1,3,1,3,1,3,0,21293,1,181050101
289,1982440,1907696,1,2,2,3,10,3,4,3,1,1,200,1,2,1,5,1,3,0,21293,1,181050101
290,1982441,1907697,1,3,2,3,10,1,6,3,1,1,200,1,2,1,5,1,3,0,21293,1,181050101
291,1982442,1907698,1,2,5,3,10,1,7,3,1,1,350,1,3,1,3,1,4,18,21293,1,181050101
292,1982443,1907699,1,4,2,1,3,1,2,3,1,1,50,2,4,1,3,1,4,0,21293,1,181050101
293,1982444,1907700,1,3,2,1,2,1,4,3,1,1,133,1,2,1,3,1,3,0,21293,1,181050101
294,1982445,1907701,1,3,5,3,10,1,3,3,1,1,100,1,2,1,3,1,3,0,21293,1,181050101
295,1982446,1907702,1,2,2,1,3,1,7,3,1,1,350,1,3,1,3,1,3,0,21293,1,181050101
296,1982447,1907703,1,3,2,1,2,1,4,3,1,1,133,1,2,1,1,1,3,0,21293,1,181050101
297,1982448,1907704,1,1,2,1,2,3,3,3,1,1,300,1,2,1,5,1,3,0,21293,1,181050101
298,1982449,1907705,1,1,2,1,2,3,4,3,1,1,400,1,2,1,5,1,3,0,21293,1,181050101
299,1982450,1907706,1,3,2,1,2,1,6,3,1,1,200,1,3,1,4,1,3,0,21293,1,181050101
300,1982451,1907707,1,1,5,3,10,2,8,3,1,1,800,1,3,1,4,1,3,0,21293,1,181050101
301,1982452,1907708,1,4,2,1,2,1,7,3,1,1,175,1,3,1,4,1,3,0,21293,1,181050101
302,1982453,1907709,1,6,2,1,2,1,2,3,1,1,33,1,1,1,3,1,4,0,21293,1,181050101
303,1982454,1907710,1,4,2,1,2,5,2,3,1,1,50,1,1,1,8,1,2,0,21293,1,181050101
304,1982455,1907711,1,6,2,1,2,1,10,3,1,1,166,1,3,1,6,1,3,30,21293,1,181050101
305,1982456,1907712,1,5,2,1,2,1,5,3,1,1,100,1,2,1,4,1,3,31,21293,1,181050101
306,1982457,1907713,1,4,2,1,2,1,2,3,1,1,50,1,1,2,3,1,2,0,21293,1,181050101
307,1982458,1907714,1,2,5,3,10,5,1,3,1,1,50,1,4,1,4,1,1,0,21293,1,181050101
308,1982459,1907715,1,2,2,1,3,1,2,3,1,1,100,1,4,1,4,1,2,0,21293,1,181050101
309,1982460,1907716,1,3,2,1,3,1,4,3,1,1,133,2,5,1,6,1,3,1,21293,1,181050101
310,1982461,1907717,1,3,2,3,10,1,7,3,1,1,233,2,6,1,1,1,4,25,21293,1,181050101
311,1982462,1907718,1,3,5,3,10,1,4,3,1,1,133,1,2,1,1,1,3,0,21293,1,181050101
312,1982463,1907719,1,2,5,3,10,2,3,3,1,1,150,1,2,1,3,1,3,0,21293,1,181050101
313,1982464,1907720,1,1,2,3,10,2,4,3,1,1,400,1,2,1,4,1,3,0,21293,1,181050101
314,1982465,1907721,1,3,2,3,10,1,4,3,1,1,133,1,2,1,3,1,3,0,21293,1,181050101
315,1982466,1907722,1,1,2,3,10,1,1,3,1,1,100,2,4,1,4,1,1,0,21293,1,181050101
316,1982467,1907723,1,4,2,3,10,1,3,3,1,1,75,1,2,1,4,1,3,0,21293,1,181050101
317,1982468,1907724,1,4,2,3,10,1,4,3,1,1,100,2,5,1,4,1,4,25,21293,1,181050101
318,1982469,1907725,1,4,2,3,10,1,1,3,1,1,25,2,4,1,4,1,1,0,21293,1,181050101
319,1982470,1907726,1,1,2,1,2,1,6,3,1,1,600,1,3,1,4,1,3,0,21293,1,181050101
320,1982471,1907727,1,3,2,3,10,1,7,3,1,1,233,2,5,1,3,1,4,3,21293,1,181050101
321,1982472,1907728,1,2,2,1,2,5,6,3,1,1,300,1,3,3,3,2,3,0,21293,1,181050101
322,1982473,1907728,2,9,2,8,10,8,1,3,1,1,9999,2,4,1,3,2,1,0,21293,1,181050101
323,1982474,1907729,1,2,2,1,2,5,2,3,1,1,100,1,1,2,5,1,2,0,21293,1,181050101
324,1982475,1907730,1,4,2,1,2,5,5,3,1,1,125,1,3,1,3,1,3,0,21293,1,181050101
325,1982476,1907731,1,4,2,1,2,1,4,3,1,1,100,2,3,1,5,1,4,0,21293,1,181050101
326,1982477,1907732,1,4,2,1,2,1,2,3,1,1,50,1,4,1,3,1,2,0,21293,1,181050101
327,1982478,1907733,1,5,2,3,10,1,7,3,1,1,140,2,3,1,3,1,4,25,21293,1,181050101
328,1982479,1907734,1,4,2,1,2,1,5,3,1,1,125,1,2,1,4,1,3,0,21293,1,181050101
329,1982480,1907735,1,5,2,1,2,1,5,3,1,1,100,1,2,1,5,1,3,0,21293,1,181050101
330,1982481,1907736,1,3,2,3,10,3,4,3,1,1,133,1,2,1,4,1,3,0,21293,1,181050101
331,1982482,1907737,1,3,2,1,2,1,2,3,1,1,66,1,1,1,4,1,2,0,21293,1,181050101
332,1982483,1907738,1,4,2,1,2,1,4,3,1,1,100,1,4,1,3,1,2,25,21293,1,181050101
333,1982484,1907739,1,3,2,3,10,1,4,3,1,1,133,1,2,1,3,1,3,0,21293,1,181050101
334,1982485,1907740,1,4,2,1,2,1,4,3,1,1,100,1,2,1,6,1,3,0,21293,1,181050101
335,1982486,1907741,1,6,2,1,2,1,5,3,1,1,83,1,2,1,4,1,3,0,21293,1,181050101
336,1982487,1907742,1,5,3,1,2,1,5,3,1,1,100,2,3,1,4,2,4,29,21293,1,181050101
337,1982488,1907742,2,9,3,8,10,8,6,3,1,1,9999,2,3,1,4,2,4,0,21293,1,181050101
338,1982489,1907743,1,3,2,1,2,1,5,3,1,1,166,1,2,1,4,1,3,0,21293,1,181050101
339,1982490,1907744,1,5,2,1,2,1,4,3,1,1,80,1,4,1,5,1,5,14,21293,1,181050101
340,1982491,1907745,1,6,2,1,2,1,3,3,1,1,50,1,4,1,3,1,3,0,21293,1,181050101
341,1982492,1907746,1,2,2,1,2,1,4,3,1,1,200,1,4,2,4,1,2,29,21293,1,181050101
342,1982493,1907747,1,4,2,1,2,1,5,3,1,1,125,1,1,1,4,1,3,0,21293,1,181050101
343,1982494,1907748,1,3,2,1,2,1,4,3,1,1,133,2,1,1,6,1,4,0,21293,1,181050101
344,1982495,1907749,1,2,2,1,2,1,6,3,1,1,300,2,2,1,3,1,3,0,21293,1,181050101
345,1982496,1907750,1,3,2,3,10,1,8,3,1,1,266,1,6,1,3,1,3,1,21293,1,181050101
346,1982497,1907751,1,3,2,1,2,1,3,3,1,1,100,1,1,1,4,1,3,0,21293,1,181050101
347,1982498,1907752,1,4,2,1,2,1,6,3,1,1,150,1,2,1,4,1,3,0,21293,1,181050101
348,1982499,1907753,1,3,2,1,2,1,5,3,1,1,166,1,2,1,5,1,3,0,21293,1,181050101
349,1982500,1907754,1,2,2,3,10,1,9,3,1,1,450,2,3,1,4,1,4,14,21293,1,181050101
350,1982501,1907755,1,1,2,3,10,5,6,3,1,1,600,1,3,1,3,1,3,0,21293,1,181050101
351,1982502,1907756,1,3,2,1,2,1,3,3,1,1,100,2,2,1,4,1,4,0,21293,1,181050101
352,1982503,1907757,1,4,2,1,2,1,5,3,1,1,125,2,5,1,3,1,4,26,21293,1,181050101
353,1982504,1907758,1,2,2,3,10,1,2,3,1,1,100,1,4,1,1,1,2,0,21293,1,181050101
354,1982505,1907759,1,2,3,3,10,2,1,3,1,1,50,2,4,1,3,1,1,0,21293,1,181050101
355,1982506,1907760,1,4,2,1,2,1,8,3,1,1,200,1,5,1,4,1,3,25,21293,1,181050101
356,1982507,1907761,1,3,2,1,2,1,6,3,1,1,200,2,2,1,6,2,3,0,21293,1,181050101
357,1982508,1907761,2,3,2,3,10,1,5,3,1,1,166,2,2,1,4,2,3,0,21293,1,181050101
358,1982509,1907762,1,4,2,3,10,1,1,3,1,1,25,2,4,1,3,1,1,0,21293,1,181050101
359,1982510,1907763,1,1,3,3,10,5,5,3,1,1,500,1,3,1,4,1,3,0,21293,1,181050101
360,1982511,1907764,1,2,2,1,2,2,2,3,1,1,100,2,1,1,4,1,4,0,21293,1,181050101
361,1982512,1907765,1,3,2,1,2,8,5,3,1,1,166,1,2,1,3,1,3,0,21293,1,181050101
362,1982513,1907766,1,1,2,1,3,1,4,3,1,1,400,1,2,1,5,1,3,0,21293,1,181050101
363,1982514,1907767,1,3,2,1,2,3,4,3,1,1,133,1,1,1,5,1,2,14,21293,1,181050101
364,1982515,1907768,1,4,2,1,2,1,3,3,1,1,75,1,4,1,4,1,2,1,21293,1,181050101
365,1982516,1907769,1,5,2,1,2,1,7,3,1,1,140,1,5,1,6,1,3,1,21293,1,181050101
366,1982517,1907770,1,3,2,1,2,1,8,3,1,1,266,1,3,1,3,1,3,0,21293,1,181050101
367,1982518,1907771,1,3,2,1,2,1,8,3,1,1,266,2,5,1,3,1,4,0,21293,1,181050101
368,1982519,1907772,1,1,5,3,10,5,6,3,1,1,600,2,6,1,3,1,3,29,21293,1,181050101
369,1982520,1907773,1,3,2,1,2,3,7,3,1,1,233,1,3,1,4,2,3,25,21293,1,181050101
370,1982521,1907773,2,3,2,1,3,1,4,3,1,1,133,1,4,1,1,2,3,0,21293,1,181050101
371,1982522,1907774,1,3,3,3,10,1,1,3,1,1,33,1,4,1,3,1,1,0,21293,1,181050101
372,1982523,1907775,1,2,2,1,2,1,4,3,1,1,200,1,2,1,4,1,3,0,21293,1,181050101
373,1982524,1907776,1,3,2,1,2,1,5,3,1,1,166,1,3,1,6,1,3,0,21293,1,181050101
374,1982525,1907777,1,3,2,3,10,5,2,3,1,1,66,1,1,1,7,1,5,31,21293,1,181050101
375,1982526,1907778,1,2,5,3,10,2,7,3,1,1,350,1,3,1,1,1,3,0,21294,2,181050102
376,1982527,1907779,1,2,2,3,10,2,5,3,1,1,250,1,3,1,4,1,3,0,21294,2,181050102
377,1982528,1907780,1,2,2,3,10,2,5,3,1,1,250,1,3,1,3,1,3,0,21294,2,181050102
378,1982529,1907781,1,2,3,3,10,2,3,3,1,1,150,2,5,1,1,1,5,25,21294,2,181050102
379,1982530,1907782,1,4,2,3,10,2,8,3,1,1,200,1,2,1,3,1,3,0,21294,2,181050102
380,1982531,1907783,1,2,2,3,10,2,1,3,1,1,50,2,4,1,1,1,1,0,21294,2,181050102
381,1982532,1907784,1,2,2,3,10,2,2,3,1,1,100,2,2,1,3,1,4,0,21294,2,181050102
382,1982533,1907785,1,3,2,3,10,2,3,3,1,1,100,1,1,1,1,1,2,31,21294,2,181050102
383,1982534,1907786,1,2,5,3,10,2,6,3,1,1,300,1,1,1,3,1,3,0,21294,2,181050102
384,1982535,1907787,1,2,2,3,10,2,3,3,1,1,150,2,2,1,3,1,4,0,21294,2,181050102
385,1982536,1907788,1,2,2,3,10,2,7,3,1,1,350,1,3,1,5,1,3,0,21294,2,181050102
386,1982537,1907789,1,1,5,3,10,2,5,3,1,1,500,2,3,1,1,1,4,0,21294,2,181050102
387,1982538,1907790,1,1,2,3,10,2,4,3,1,1,400,1,2,1,4,1,3,0,21294,2,181050102
388,1982539,1907791,1,2,5,3,10,2,1,3,1,1,50,1,1,1,1,1,1,0,21294,2,181050102
389,1982540,1907792,1,2,5,3,10,2,9,3,1,1,450,1,3,1,3,1,3,0,21294,2,181050102
390,1982541,1907793,1,3,2,3,10,2,7,3,1,1,233,2,3,1,3,1,4,0,21294,2,181050102
391,1982542,1907794,1,2,5,3,10,2,5,3,1,1,250,1,2,1,1,1,3,0,21294,2,181050102
392,1982543,1907795,1,2,2,3,10,2,5,3,1,1,250,1,2,1,6,1,3,29,21294,2,181050102
393,1982544,1907796,1,2,1,3,10,2,2,3,1,1,100,1,4,1,3,1,2,0,21294,2,181050102
394,1982545,1907797,1,3,3,3,10,3,3,3,1,1,100,2,2,1,4,1,4,0,21294,2,181050102
395,1982546,1907798,1,1,5,3,10,2,1,3,1,1,100,1,1,1,3,1,1,0,21294,2,181050102
396,1982547,1907799,1,7,1,3,10,2,6,3,1,1,85,1,5,1,3,1,3,0,21294,2,181050102
397,1982548,1907800,1,4,1,3,10,2,7,3,1,1,175,1,3,1,3,1,3,25,21294,2,181050102
398,1982549,1907801,1,4,1,3,10,2,6,3,1,1,150,1,2,1,3,1,3,29,21294,2,181050102
399,1982550,1907802,1,2,1,3,10,2,1,3,1,1,50,2,4,1,1,1,1,0,21294,2,181050102
400,1982551,1907803,1,2,5,3,10,2,3,3,1,1,150,1,5,1,1,1,2,25,21294,2,181050102
401,1982552,1907804,1,1,5,3,10,2,3,3,1,1,300,2,2,1,1,1,4,25,21294,2,181050102
402,1982553,1907805,1,1,5,3,10,2,6,3,1,1,600,1,3,2,3,1,3,0,21294,2,181050102
403,1982554,1907806,1,2,5,3,10,2,3,3,1,1,150,2,2,1,3,1,4,25,21294,2,181050102
404,1982555,1907807,1,3,5,3,10,2,6,3,1,1,200,1,2,1,1,1,3,0,21294,2,181050102
405,1982556,1907808,1,2,5,3,10,2,6,3,1,1,300,2,3,1,3,1,4,0,21294,2,181050102
406,1982557,1907809,1,4,5,3,10,2,6,3,1,1,150,2,2,1,3,1,4,0,21294,2,181050102
407,1982558,1907810,1,2,5,3,10,2,7,3,1,1,350,1,3,1,1,1,3,0,21294,2,181050102
408,1982559,1907811,1,1,5,3,10,2,2,3,1,1,200,1,1,1,3,1,2,0,21294,2,181050102
409,1982560,1907812,1,2,2,3,10,2,4,3,1,1,200,2,2,1,1,1,4,0,21294,2,181050102
410,1982561,1907813,1,1,5,3,10,2,2,3,1,1,200,1,1,1,1,1,2,0,21294,2,181050102
411,1982562,1907814,1,4,5,3,10,1,6,3,1,1,150,2,2,1,1,1,4,0,21294,2,181050102
412,1982563,1907815,1,4,5,3,10,2,9,3,1,1,225,2,3,1,3,1,4,0,21294,2,181050102
413,1982564,1907816,1,2,3,2,1,2,6,3,1,1,300,2,6,1,3,1,3,1,21294,2,181050102
414,1982565,1907817,1,1,2,2,1,8,5,3,1,1,500,2,3,1,1,1,4,0,21294,2,181050102
415,1982566,1907818,1,1,5,3,10,2,5,3,1,1,500,1,1,1,3,1,3,0,21294,2,181050102
416,1982567,1907819,1,1,5,2,2,1,5,3,1,1,500,1,2,1,3,1,3,0,21294,2,181050102
417,1982568,1907820,1,3,5,2,1,2,3,3,1,1,100,1,1,1,3,2,3,0,21294,2,181050102
418,1982569,1907820,2,9,5,8,10,8,2,3,1,1,9999,2,2,1,4,2,4,0,21294,2,181050102
419,1982570,1907821,1,2,5,3,10,2,8,3,1,1,400,1,3,1,3,1,3,0,21294,2,181050102
420,1982571,1907822,1,4,5,3,10,2,11,3,1,1,275,1,6,1,1,1,3,26,21294,2,181050102
421,1982572,1907823,1,7,2,2,1,2,5,3,1,1,71,2,5,1,3,1,4,18,21294,2,181050102
422,1982573,1907824,1,3,5,3,10,2,14,3,1,1,466,1,3,1,3,1,3,18,21294,2,181050102
423,1982574,1907825,1,1,5,3,10,1,14,3,1,1,1400,1,6,1,3,1,3,1,21294,2,181050102
424,1982575,1907826,1,2,5,3,10,1,8,3,1,1,400,2,2,1,1,1,4,0,21294,2,181050102
425,1982576,1907827,1,1,3,3,10,1,3,3,1,1,300,1,2,2,3,1,3,0,21294,2,181050102
426,1982577,1907828,1,1,3,3,10,2,2,3,1,1,200,1,1,1,3,1,2,0,21294,2,181050102
427,1982578,1907829,1,2,5,3,10,1,6,3,1,1,300,2,6,1,3,1,3,0,21294,2,181050102
428,1982579,1907830,1,3,2,3,10,1,3,3,1,1,100,2,2,1,5,1,3,0,21294,2,181050102
429,1982580,1907831,1,1,3,3,10,1,6,3,1,1,600,2,3,1,3,1,3,0,21294,2,181050102
430,1982581,1907832,1,6,2,3,10,2,4,3,1,1,66,1,5,1,3,1,3,25,21294,2,181050102
431,1982582,1907833,1,4,2,3,10,1,6,3,1,1,150,1,3,1,3,1,3,0,21294,2,181050102
432,1982583,1907834,1,2,5,3,10,1,11,3,1,1,550,1,3,1,3,1,3,0,21294,2,181050102
433,1982584,1907835,1,1,5,3,10,1,5,3,1,1,500,2,3,1,4,1,3,0,21294,2,181050102
434,1982585,1907836,1,2,5,3,10,1,6,3,1,1,300,2,3,1,3,1,3,0,21294,2,181050102
435,1982586,1907837,1,2,5,3,10,1,8,3,1,1,400,2,3,1,3,1,3,0,21294,2,181050102
436,1982587,1907838,1,1,5,3,10,1,3,3,1,1,300,1,2,1,3,1,3,0,21294,2,181050102
437,1982588,1907839,1,1,5,3,10,1,2,3,1,1,200,1,2,1,3,1,4,0,21294,2,181050102
438,1982589,1907840,1,1,5,3,10,2,6,3,1,1,600,2,5,1,1,1,3,29,21294,2,181050102
439,1982590,1907841,1,1,5,3,10,1,3,3,1,1,300,1,2,1,3,1,3,0,21294,2,181050102
440,1982591,1907842,1,2,2,3,10,1,7,3,1,1,350,1,3,1,3,1,3,25,21294,2,181050102
441,1982592,1907843,1,1,5,3,10,1,2,3,1,1,200,2,1,1,3,1,2,0,21294,2,181050102
442,1982593,1907844,1,2,5,3,10,1,5,3,1,1,250,2,3,1,4,1,3,0,21294,2,181050102
443,1982594,1907845,1,1,5,3,10,3,4,3,1,1,400,2,3,1,1,1,4,0,21294,2,181050102
444,1982595,1907846,1,2,5,3,10,1,1,3,1,1,50,2,4,1,3,1,1,0,21294,2,181050102
445,1982596,1907847,1,4,5,3,10,1,4,3,1,1,100,1,4,1,3,1,5,29,21294,2,181050102
446,1982597,1907848,1,3,2,3,10,1,2,3,1,1,66,1,1,1,3,1,2,0,21294,2,181050102
447,1982598,1907849,1,1,5,3,10,2,5,3,1,1,500,1,2,1,3,1,3,29,21294,2,181050102
448,1982599,1907850,1,3,5,3,10,1,6,3,1,1,200,2,2,1,3,1,3,0,21294,2,181050102
449,1982600,1907851,1,2,5,3,10,1,5,3,1,1,250,2,2,1,4,1,5,29,21294,2,181050102
450,1982601,1907852,1,3,2,3,10,1,2,3,1,1,66,1,1,1,3,1,2,0,21294,2,181050102
451,1982602,1907853,1,2,5,3,10,1,6,3,1,1,300,1,2,1,1,1,3,0,21294,2,181050102
452,1982603,1907854,1,6,2,3,10,2,6,3,1,1,100,1,2,1,1,1,3,0,21294,2,181050102
453,1982604,1907855,1,2,5,3,10,3,3,3,1,1,150,1,2,1,4,1,3,0,21294,2,181050102
454,1982605,1907856,1,2,1,3,10,2,9,3,1,1,450,1,3,1,11,1,3,0,21294,2,181050102
455,1982606,1907857,1,2,5,3,10,2,4,3,1,1,200,2,2,1,4,1,4,0,21294,2,181050102
456,1982607,1907858,1,2,5,3,10,2,6,3,1,1,300,1,6,1,3,1,3,1,21294,2,181050102
457,1982608,1907859,1,2,5,3,10,2,10,3,1,1,500,1,3,1,3,1,3,29,21294,2,181050102
458,1982609,1907860,1,3,5,3,10,2,6,3,1,1,200,1,2,1,4,1,3,0,21294,2,181050102
459,1982610,1907861,1,3,3,3,10,2,6,3,1,1,200,1,3,1,3,1,3,0,21294,2,181050102
460,1982611,1907862,1,1,3,3,10,8,10,3,1,1,1000,1,3,1,4,1,3,29,21294,2,181050102
461,1982612,1907863,1,7,5,3,10,2,7,3,1,1,100,1,3,1,4,1,3,0,21294,2,181050102
462,1982613,1907864,1,1,5,3,10,8,2,3,1,1,200,2,4,1,4,1,4,0,21294,2,181050102
463,1982614,1907865,1,1,5,3,10,2,1,3,1,1,100,2,4,1,1,1,1,0,21294,2,181050102
464,1982615,1907866,1,1,2,3,10,2,4,3,1,1,400,1,2,1,4,1,3,0,21294,2,181050102
465,1982616,1907867,1,5,5,3,10,2,6,3,1,1,120,1,3,1,4,1,3,29,21294,2,181050102
466,1982617,1907868,1,3,5,3,10,2,5,3,1,1,166,1,3,1,1,1,3,0,21294,2,181050102
467,1982618,1907869,1,1,5,3,10,2,6,3,1,1,600,1,3,1,1,1,3,0,21294,2,181050102
468,1982619,1907870,1,2,2,3,10,2,8,3,1,1,400,1,3,1,4,1,3,0,21294,2,181050102
469,1982620,1907871,1,2,3,3,10,2,5,3,1,1,250,1,3,1,4,1,3,29,21294,2,181050102
470,1982621,1907872,1,2,3,3,10,2,5,3,1,1,250,2,2,1,4,1,4,29,21294,2,181050102
471,1982622,1907873,1,1,5,3,10,3,6,3,1,1,600,2,3,1,4,1,4,0,21294,2,181050102
472,1982623,1907874,1,1,5,3,10,2,5,3,1,1,500,2,3,1,6,1,3,0,21294,2,181050102
473,1982624,1907875,1,4,2,3,10,2,5,3,1,1,125,1,2,1,4,1,3,31,21294,2,181050102
474,1982625,1907876,1,2,2,3,10,2,2,3,1,1,100,1,1,1,6,1,2,0,21294,2,181050102
475,1982626,1907877,1,3,5,3,10,2,3,3,1,1,100,2,1,1,3,1,4,0,21294,2,181050102
476,1982627,1907878,1,2,3,3,10,2,2,3,1,1,100,1,4,1,3,1,2,0,21294,2,181050102
477,1982628,1907879,1,1,5,3,10,2,7,3,1,1,700,2,3,1,3,1,3,0,21294,2,181050102
478,1982629,1907880,1,3,5,3,10,2,17,3,1,1,566,1,3,1,3,1,3,18,21294,2,181050102
479,1982630,1907881,1,2,2,3,10,1,3,3,1,1,150,1,2,1,3,1,3,0,21294,2,181050102
480,1982631,1907882,1,2,5,3,10,2,3,3,1,1,150,2,4,1,3,1,5,14,21294,2,181050102
481,1982632,1907883,1,3,5,3,10,2,4,3,1,1,133,1,2,1,3,1,3,0,21294,2,181050102
482,1982633,1907884,1,4,2,3,10,2,2,3,1,1,50,1,5,1,3,1,5,25,21294,2,181050102
483,1982634,1907885,1,2,2,3,10,2,3,3,1,1,150,2,1,1,3,1,4,0,21294,2,181050102
484,1982635,1907886,1,1,5,3,10,2,6,3,1,1,600,2,5,1,3,1,3,0,21294,2,181050102
485,1982636,1907887,1,5,2,3,10,2,3,3,1,1,60,2,4,1,3,1,4,29,21294,2,181050102
486,1982637,1907888,1,3,5,3,10,2,6,3,1,1,200,1,2,1,3,1,3,0,21294,2,181050102
487,1982638,1907889,1,3,5,3,10,2,4,3,1,1,133,2,5,1,3,1,4,25,21294,2,181050102
488,1982639,1907890,1,1,5,3,10,2,1,3,1,1,100,1,1,1,1,1,1,0,21294,2,181050102
489,1982640,1907891,1,1,5,3,10,2,8,3,1,1,800,1,3,1,4,1,3,0,21294,2,181050102
490,1982641,1907892,1,1,5,3,10,2,4,3,1,1,400,1,5,1,3,1,3,25,21294,2,181050102
491,1982642,1907893,1,2,2,3,10,2,9,3,1,1,450,1,3,1,4,1,4,0,21294,2,181050102
492,1982643,1907894,1,1,5,3,10,2,2,3,1,1,200,1,1,1,1,1,2,0,21294,2,181050102
493,1982644,1907895,1,3,1,1,2,2,4,3,1,1,133,1,5,1,3,1,3,0,21294,2,181050102
494,1982645,1907896,1,1,5,3,10,2,4,3,1,1,400,1,2,1,1,1,3,0,21294,2,181050102
495,1982646,1907897,1,1,2,3,10,2,5,3,1,1,500,1,3,1,3,1,3,0,21294,2,181050102
496,1982647,1907898,1,3,2,3,10,2,2,3,1,1,66,1,4,1,1,1,2,0,21294,2,181050102
497,1982648,1907899,1,3,2,3,10,5,3,3,1,1,100,1,2,1,5,1,3,0,21294,2,181050102
498,1982649,1907900,1,2,2,3,10,2,6,3,1,1,300,1,3,1,3,1,3,0,21294,2,181050102
499,1982650,1907901,1,1,2,3,10,5,3,3,1,1,300,1,2,1,4,1,3,0,21294,2,181050102
