,Unnamed: 0,VIVIENDA_REF_ID,SEGMENTO_REF_ID,VIVIENDA,MANZANA,CONDOCUP,VIVCOLECT,TIPOVIV,CANTHOGAR,PAREDES,TECHO,PISOS,ELECTRIC,AGUA,OBTAGUA,CMV60UNBI,CMV61HJEF,CMV29PEVI,CMV27ARPO,CMV79NCAJ,CMV16CTOS,CMV15TCAS,CMV14INOD,CMV13DINO,CMV23NBI,CMV2AHACI,CMV2BTIVI,CMV2CRETR,CMV2DEDES,CMV2ECASU,CMV08PERS,CMV05TALO,CMV24LOCO,PROVORIG,RADIO_REF_ID,SEGMENTO,FRACCION_REF_ID,RADIO,DEPTO_REF_ID,FRACCION,PROVIN_REF_ID,DEPTO,NOMBDEPTO,RC91
86905,86905,1913726,127928,9,030,1,10,1,1,2,3,3,3,3,1,4,100,1,0,431201,100,2,3,7,0,0,0,0,0,0,1,4,3799,18,21336,2,2469,01,205,09,5,105,Mercedes                                          ,181050901
86906,86906,1913727,127928,10,030,1,10,1,1,1,3,3,1,2,1,4,100,1,0,431201,100,2,3,7,0,0,0,0,0,0,6,4,3799,18,21336,2,2469,01,205,09,5,105,Mercedes                                          ,181050901
86907,86907,1913728,127928,11,030,1,10,1,1,1,3,1,1,3,1,4,100,1,0,431201,100,2,3,7,1,0,0,1,0,0,9,4,3799,18,21336,2,2469,01,205,09,5,105,Mercedes                                          ,181050901
86908,86908,1913729,127928,12,031,1,10,2,1,2,6,3,3,2,1,4,100,1,0,431201,100,0,3,7,1,0,0,0,0,1,6,4,3799,18,21336,2,2469,01,205,09,5,105,Mercedes                                          ,181050901
86909,86909,1913730,127928,13,031,1,10,1,1,1,3,1,1,1,1,4,100,1,0,431201,100,1,0,3,0,0,0,0,0,0,7,4,3799,18,21336,2,2469,01,205,09,5,105,Mercedes                                          ,181050901
86910,86910,1913731,127928,14,031,1,10,2,1,2,6,3,3,2,1,4,100,1,0,431201,100,0,3,7,1,1,0,0,0,0,16,4,3799,18,21336,2,2469,01,205,09,5,105,Mercedes                                          ,181050901
86911,86911,1913732,127928,15,031,1,10,1,1,1,3,2,1,1,1,4,100,1,0,431201,100,1,0,2,1,0,0,0,0,1,2,4,3799,18,21336,2,2469,01,205,09,5,105,Mercedes                                          ,181050901
86912,86912,1913733,127928,16,031,1,10,2,1,2,5,3,3,2,1,4,100,1,0,431201,100,0,3,7,1,0,1,0,0,0,3,4,3799,18,21336,2,2469,01,205,09,5,105,Mercedes                                          ,181050901
86913,86913,1913734,127928,17,030,1,10,2,1,2,6,3,3,2,1,4,100,1,0,431201,100,0,3,7,1,0,0,1,0,0,6,4,3799,18,21336,2,2469,01,205,09,5,105,Mercedes                                          ,181050901
86914,86914,1913735,127928,18,033,1,10,1,1,1,3,3,3,2,1,4,100,1,0,431201,100,2,3,7,0,0,0,0,0,0,1,4,3799,18,21336,2,2469,01,205,09,5,105,Mercedes                                          ,181050901
86915,86915,1913736,127928,21,033,1,10,1,1,1,3,2,1,2,1,4,100,1,0,431201,100,2,0,2,1,0,0,0,0,1,2,4,3799,18,21336,2,2469,01,205,09,5,105,Mercedes                                          ,181050901
86916,86916,1913737,127928,22,033,1,10,1,1,1,3,2,1,1,1,4,100,1,0,431201,100,1,0,2,0,0,0,0,0,0,2,4,3799,18,21336,2,2469,01,205,09,5,105,Mercedes                                          ,181050901
86917,86917,1913738,127928,23,033,1,10,1,1,1,3,3,2,2,1,4,100,1,0,431201,100,2,3,7,1,0,0,0,0,1,6,4,3799,18,21336,2,2469,01,205,09,5,105,Mercedes                                          ,181050901
86918,86918,1913739,127928,24,033,1,10,1,1,1,3,2,1,2,1,4,100,1,0,431201,100,2,3,7,1,0,0,1,0,0,5,4,3799,18,21336,2,2469,01,205,09,5,105,Mercedes                                          ,181050901
86919,86919,1913740,127928,25,033,1,10,1,1,1,5,2,1,1,1,4,100,1,0,431201,100,1,0,2,0,0,0,0,0,0,4,4,3799,18,21336,2,2469,01,205,09,5,105,Mercedes                                          ,181050901
86920,86920,1913741,127928,26,034,1,10,1,1,1,3,2,1,2,1,4,100,1,0,431201,100,2,3,7,1,0,0,0,0,1,1,4,3799,18,21336,2,2469,01,205,09,5,105,Mercedes                                          ,181050901
86921,86921,1913742,127928,27,034,1,10,1,1,1,3,2,1,1,1,4,100,1,0,431201,100,1,0,2,0,0,0,0,0,0,4,4,3799,18,21336,2,2469,01,205,09,5,105,Mercedes                                          ,181050901
86922,86922,1913743,127928,28,034,1,10,1,1,1,3,2,1,2,1,4,100,1,0,431201,100,2,3,7,1,0,0,0,0,1,4,4,3799,18,21336,2,2469,01,205,09,5,105,Mercedes                                          ,181050901
86923,86923,1913744,127929,1,059,1,10,1,1,1,3,1,1,1,1,4,100,1,0,431201,100,1,0,2,0,0,0,0,0,0,4,4,3799,18,21336,3,2469,01,205,09,5,105,Mercedes                                          ,181050901
86924,86924,1913745,127929,2,059,1,10,1,1,1,3,4,1,1,1,4,100,1,0,431201,100,2,0,2,0,0,0,0,0,0,7,4,3799,18,21336,3,2469,01,205,09,5,105,Mercedes                                          ,181050901
86925,86925,1913746,127929,3,058,1,10,1,1,1,3,1,1,1,1,4,100,1,0,431201,100,1,0,1,0,0,0,0,0,0,2,4,3799,18,21336,3,2469,01,205,09,5,105,Mercedes                                          ,181050901
86926,86926,1913747,127929,5,058,1,10,1,1,1,3,1,1,1,1,4,100,1,0,431201,100,1,0,2,0,0,0,0,0,0,3,4,3799,18,21336,3,2469,01,205,09,5,105,Mercedes                                          ,181050901
86927,86927,1913748,127929,6,058,1,10,9,1,2,6,6,1,8,1,4,100,1,0,431201,100,0,8,7,0,0,0,0,0,0,1,4,3799,18,21336,3,2469,01,205,09,5,105,Mercedes                                          ,181050901
86928,86928,1913749,127929,7,058,1,10,1,1,1,3,1,1,1,1,4,100,1,0,431201,100,1,0,2,0,0,0,0,0,0,5,4,3799,18,21336,3,2469,01,205,09,5,105,Mercedes                                          ,181050901
86929,86929,1913750,127929,8,057,1,10,1,1,1,6,2,3,3,1,4,100,1,0,431201,100,2,3,7,0,0,0,0,0,0,2,4,3799,18,21336,3,2469,01,205,09,5,105,Mercedes                                          ,181050901
86930,86930,1913751,127929,9,057,1,10,1,1,1,3,2,1,2,1,4,100,1,0,431201,100,2,0,2,0,0,0,0,0,0,3,4,3799,18,21336,3,2469,01,205,09,5,105,Mercedes                                          ,181050901
86931,86931,1913752,127929,10,057,1,10,1,1,1,3,2,1,1,1,4,100,1,0,431201,100,1,0,1,0,0,0,0,0,0,4,4,3799,18,21336,3,2469,01,205,09,5,105,Mercedes                                          ,181050901
86932,86932,1913753,127929,11,057,1,10,1,1,1,3,2,1,1,1,4,100,1,0,431201,100,2,3,7,1,0,0,1,0,0,3,4,3799,18,21336,3,2469,01,205,09,5,105,Mercedes                                          ,181050901
86933,86933,1913754,127929,12,057,1,10,1,1,1,3,2,1,2,1,4,100,1,0,431201,100,2,3,7,1,1,0,0,0,0,6,4,3799,18,21336,3,2469,01,205,09,5,105,Mercedes                                          ,181050901
86934,86934,1913755,127929,13,057,1,10,1,1,1,5,2,1,2,1,4,100,1,0,431201,100,2,0,3,1,1,0,0,0,0,10,4,3799,18,21336,3,2469,01,205,09,5,105,Mercedes                                          ,181050901
86935,86935,1913756,127929,14,057,1,10,1,1,1,5,2,3,2,1,4,100,1,0,431201,100,2,0,3,1,1,0,0,0,0,9,4,3799,18,21336,3,2469,01,205,09,5,105,Mercedes                                          ,181050901
86936,86936,1913757,127929,15,057,1,10,1,1,1,3,2,1,1,1,4,100,1,0,431201,100,1,0,3,1,0,0,0,0,1,6,4,3799,18,21336,3,2469,01,205,09,5,105,Mercedes                                          ,181050901
86937,86937,1913758,127929,16,056,1,10,1,1,1,5,3,3,3,1,4,100,1,0,431201,100,2,3,7,1,0,0,0,0,1,2,4,3799,18,21336,3,2469,01,205,09,5,105,Mercedes                                          ,181050901
86938,86938,1913759,127929,17,054,1,10,1,1,1,3,2,1,3,1,4,100,1,0,431201,100,2,3,7,1,0,0,1,0,0,3,4,3799,18,21336,3,2469,01,205,09,5,105,Mercedes                                          ,181050901
86939,86939,1913760,127929,18,054,1,10,1,1,1,3,1,1,1,1,4,100,1,0,431201,100,1,0,2,0,0,0,0,0,0,3,4,3799,18,21336,3,2469,01,205,09,5,105,Mercedes                                          ,181050901
86940,86940,1913761,127929,19,054,1,10,1,1,1,3,1,1,1,1,4,100,1,0,431201,100,1,0,1,0,0,0,0,0,0,5,4,3799,18,21336,3,2469,01,205,09,5,105,Mercedes                                          ,181050901
86941,86941,1913762,127929,20,054,1,10,1,1,1,3,2,1,1,1,4,100,1,0,431201,100,2,3,7,0,0,0,0,0,0,8,4,3799,18,21336,3,2469,01,205,09,5,105,Mercedes                                          ,181050901
86942,86942,1913763,127929,21,054,1,10,1,1,1,3,2,1,1,1,4,100,1,0,431201,100,1,0,2,0,0,0,0,0,0,2,4,3799,18,21336,3,2469,01,205,09,5,105,Mercedes                                          ,181050901
86943,86943,1913764,127929,23,053,1,10,1,1,1,3,1,1,1,1,4,100,1,0,431201,100,2,3,7,1,0,0,0,0,1,4,4,3799,18,21336,3,2469,01,205,09,5,105,Mercedes                                          ,181050901
86944,86944,1913765,127929,24,053,1,10,1,1,1,3,1,1,1,1,4,100,1,0,431201,100,1,0,2,0,0,0,0,0,0,8,4,3799,18,21336,3,2469,01,205,09,5,105,Mercedes                                          ,181050901
86945,86945,1913766,127930,1,084,1,10,1,1,1,5,2,3,1,1,4,100,1,0,431215,100,2,3,7,0,0,0,0,0,0,3,4,3799,18,21336,4,2469,01,205,09,5,105,Mercedes                                          ,181050901
86946,86946,1913767,127930,3,084,1,10,2,1,5,5,3,3,3,4,4,100,1,0,431215,100,0,3,7,1,0,0,1,0,0,2,4,3799,18,21336,4,2469,01,205,09,5,105,Mercedes                                          ,181050901
86947,86947,1913768,127930,4,085,1,10,1,2,1,1,1,1,1,1,4,100,1,0,431215,100,1,0,2,0,0,0,0,0,0,6,4,3799,18,21336,4,2469,01,205,09,5,105,Mercedes                                          ,181050901
86948,86948,1913769,127930,6,086,1,10,1,2,1,3,2,1,1,1,4,100,1,0,431215,100,2,3,7,0,0,0,0,0,0,7,4,3799,18,21336,4,2469,01,205,09,5,105,Mercedes                                          ,181050901
86949,86949,1913770,127930,7,086,1,10,1,1,1,1,1,1,1,1,4,100,1,0,431215,100,1,0,8,0,0,0,0,0,0,6,4,3799,18,21336,4,2469,01,205,09,5,105,Mercedes                                          ,181050901
86950,86950,1913771,127930,8,086,1,10,1,1,1,6,2,1,3,1,4,100,1,0,431215,100,2,3,7,0,0,0,0,0,0,2,4,3799,18,21336,4,2469,01,205,09,5,105,Mercedes                                          ,181050901
86951,86951,1913772,127930,9,086,1,10,1,1,1,1,1,1,1,1,4,100,1,0,431215,100,1,0,8,0,0,0,0,0,0,5,4,3799,18,21336,4,2469,01,205,09,5,105,Mercedes                                          ,181050901
86952,86952,1913773,127930,11,116,1,10,1,1,2,6,3,3,1,1,4,100,1,0,431215,100,2,3,7,2,0,0,1,0,1,1,4,3799,18,21336,4,2469,01,205,09,5,105,Mercedes                                          ,181050901
86953,86953,1913774,127930,12,116,1,10,1,1,1,1,1,1,1,1,4,100,1,0,431215,100,2,3,7,0,0,0,0,0,0,10,4,3799,18,21336,4,2469,01,205,09,5,105,Mercedes                                          ,181050901
86954,86954,1913775,127930,13,116,1,10,1,1,1,5,2,3,1,1,4,100,1,0,431215,100,1,0,3,0,0,0,0,0,0,2,4,3799,18,21336,4,2469,01,205,09,5,105,Mercedes                                          ,181050901
86955,86955,1913776,127930,14,116,1,10,1,1,1,3,2,1,1,1,4,100,1,0,431215,100,2,3,7,0,0,0,0,0,0,3,4,3799,18,21336,4,2469,01,205,09,5,105,Mercedes                                          ,181050901
86956,86956,1913777,127930,15,116,1,10,1,1,2,6,3,3,1,1,4,100,1,0,431215,100,2,3,7,0,0,0,0,0,0,6,4,3799,18,21336,4,2469,01,205,09,5,105,Mercedes                                          ,181050901
86957,86957,1913778,127930,16,116,1,10,1,1,1,3,1,1,1,1,4,100,1,0,431215,100,1,0,1,0,0,0,0,0,0,3,4,3799,18,21336,4,2469,01,205,09,5,105,Mercedes                                          ,181050901
86958,86958,1913779,127930,17,116,1,10,1,1,5,6,3,3,1,1,4,100,1,0,431215,100,2,3,7,2,1,0,1,0,0,9,4,3799,18,21336,4,2469,01,205,09,5,105,Mercedes                                          ,181050901
86959,86959,1913780,127930,18,118,1,10,1,1,1,3,2,1,1,1,4,100,1,0,431215,100,1,0,1,1,0,0,0,0,1,1,4,3799,18,21336,4,2469,01,205,09,5,105,Mercedes                                          ,181050901
86960,86960,1913781,127931,1,113,1,10,1,1,1,6,2,1,2,1,4,100,1,0,431215,100,2,3,7,0,0,0,0,0,0,4,4,3799,18,21336,5,2469,01,205,09,5,105,Mercedes                                          ,181050901
86961,86961,1913782,127931,2,113,1,10,1,1,1,3,1,1,1,1,4,100,1,0,431215,100,1,0,2,0,0,0,0,0,0,5,4,3799,18,21336,5,2469,01,205,09,5,105,Mercedes                                          ,181050901
86962,86962,1913783,127931,3,113,1,10,1,1,1,1,1,1,1,1,4,100,1,0,431215,100,1,0,2,0,0,0,0,0,0,4,4,3799,18,21336,5,2469,01,205,09,5,105,Mercedes                                          ,181050901
86963,86963,1913784,127931,4,113,1,10,1,1,1,6,3,3,3,1,4,100,1,0,431215,100,2,3,7,1,0,0,0,0,1,1,4,3799,18,21336,5,2469,01,205,09,5,105,Mercedes                                          ,181050901
86964,86964,1913785,127931,6,114,1,10,1,1,1,3,2,1,3,1,4,100,1,0,431215,100,2,3,7,1,0,0,1,0,0,5,4,3799,18,21336,5,2469,01,205,09,5,105,Mercedes                                          ,181050901
86965,86965,1913786,127931,7,114,1,10,1,1,1,3,2,1,2,1,4,100,1,0,431215,100,2,0,2,0,0,0,0,0,0,2,4,3799,18,21336,5,2469,01,205,09,5,105,Mercedes                                          ,181050901
86966,86966,1913787,127931,8,114,1,10,1,1,1,3,1,1,1,1,4,100,1,0,431215,100,1,0,2,1,0,0,0,0,1,2,4,3799,18,21336,5,2469,01,205,09,5,105,Mercedes                                          ,181050901
86967,86967,1913788,127931,9,114,1,10,1,1,1,3,1,1,1,1,4,100,1,0,431215,100,1,0,2,0,0,0,0,0,0,1,4,3799,18,21336,5,2469,01,205,09,5,105,Mercedes                                          ,181050901
86968,86968,1913789,127931,10,114,1,10,2,1,2,5,3,3,3,1,4,100,1,0,431215,100,0,3,7,2,1,1,0,0,0,4,4,3799,18,21336,5,2469,01,205,09,5,105,Mercedes                                          ,181050901
86969,86969,1913790,127931,11,088,1,10,1,1,1,3,1,1,1,1,4,100,1,0,431215,100,1,0,2,0,0,0,0,0,0,4,4,3799,18,21336,5,2469,01,205,09,5,105,Mercedes                                          ,181050901
86970,86970,1913791,127931,12,088,1,10,1,1,1,3,2,1,1,1,4,100,1,0,431215,100,1,0,2,0,0,0,0,0,0,4,4,3799,18,21336,5,2469,01,205,09,5,105,Mercedes                                          ,181050901
86971,86971,1913792,127931,13,088,1,10,1,1,1,3,2,1,3,1,4,100,1,0,431215,100,2,3,7,0,0,0,0,0,0,6,4,3799,18,21336,5,2469,01,205,09,5,105,Mercedes                                          ,181050901
86972,86972,1913793,127931,14,087,1,10,1,1,1,3,1,1,1,1,4,100,1,0,431215,100,1,0,2,0,0,0,0,0,0,4,4,3799,18,21336,5,2469,01,205,09,5,105,Mercedes                                          ,181050901
86973,86973,1913794,127931,17,082,1,10,1,1,1,3,1,1,1,1,4,100,1,0,431215,100,1,0,2,0,0,0,0,0,0,2,4,3799,18,21336,5,2469,01,205,09,5,105,Mercedes                                          ,181050901
86974,86974,1913795,127931,19,081,1,10,1,1,1,3,2,1,2,1,4,100,1,0,431215,100,2,3,7,0,0,0,0,0,0,5,4,3799,18,21336,5,2469,01,205,09,5,105,Mercedes                                          ,181050901
86975,86975,1913796,127931,20,081,1,10,1,1,1,5,3,3,2,1,4,100,1,0,431215,100,2,3,7,2,1,0,1,0,0,4,4,3799,18,21336,5,2469,01,205,09,5,105,Mercedes                                          ,181050901
86976,86976,1913797,127931,21,081,1,10,1,1,1,3,1,1,1,1,4,100,1,0,431215,100,1,0,2,0,0,0,0,0,0,2,4,3799,18,21336,5,2469,01,205,09,5,105,Mercedes                                          ,181050901
86977,86977,1913798,127931,22,081,1,10,1,1,1,5,3,3,2,1,4,100,1,0,431215,100,2,3,7,1,0,0,0,0,1,2,4,3799,18,21336,5,2469,01,205,09,5,105,Mercedes                                          ,181050901
86978,86978,1913799,127931,26,089,1,10,1,1,1,1,2,1,1,1,4,100,1,0,431215,100,1,0,2,0,0,0,0,0,0,5,4,3799,18,21336,5,2469,01,205,09,5,105,Mercedes                                          ,181050901
86979,86979,1913800,127931,27,089,1,10,1,1,1,3,1,1,1,1,4,100,1,0,431215,100,1,0,2,0,0,0,0,0,0,3,4,3799,18,21336,5,2469,01,205,09,5,105,Mercedes                                          ,181050901
86980,86980,1913801,127931,28,089,1,10,1,1,1,3,1,1,2,1,4,100,1,0,431215,100,2,3,7,1,0,0,0,0,1,2,4,3799,18,21336,5,2469,01,205,09,5,105,Mercedes                                          ,181050901
86981,86981,1913802,127932,1,008,1,10,1,2,1,3,2,3,2,1,4,100,1,0,431215,100,2,0,2,0,0,0,0,0,0,6,4,3799,18,21336,6,2469,01,205,09,5,105,Mercedes                                          ,181050901
86982,86982,1913803,127932,2,009,1,10,1,1,2,5,2,1,1,1,4,100,1,0,431215,100,1,0,3,0,0,0,0,0,0,3,4,3799,18,21336,6,2469,01,205,09,5,105,Mercedes                                          ,181050901
86983,86983,1913804,127932,3,009,1,10,1,1,1,3,2,1,2,1,4,100,1,0,431215,100,2,0,3,0,0,0,0,0,0,4,4,3799,18,21336,6,2469,01,205,09,5,105,Mercedes                                          ,181050901
86984,86984,1913805,127932,4,009,1,10,1,1,1,3,2,1,1,1,4,100,1,0,431215,100,1,0,2,0,0,0,0,0,0,4,4,3799,18,21336,6,2469,01,205,09,5,105,Mercedes                                          ,181050901
86985,86985,1913806,127932,5,009,1,10,1,1,1,3,2,1,1,1,4,100,1,0,431215,100,1,0,2,0,0,0,0,0,0,5,4,3799,18,21336,6,2469,01,205,09,5,105,Mercedes                                          ,181050901
86986,86986,1913807,127932,6,010,1,10,1,1,1,3,3,1,2,1,4,100,1,0,431215,100,2,0,2,0,0,0,0,0,0,3,4,3799,18,21336,6,2469,01,205,09,5,105,Mercedes                                          ,181050901
86987,86987,1913808,127932,7,010,1,10,1,1,1,3,2,1,1,1,4,100,1,0,431215,100,1,0,3,1,0,0,0,0,1,3,4,3799,18,21336,6,2469,01,205,09,5,105,Mercedes                                          ,181050901
86988,86988,1913809,127932,8,010,1,10,1,1,1,6,3,1,2,1,4,100,1,0,431215,100,2,0,3,0,0,0,0,0,0,3,4,3799,18,21336,6,2469,01,205,09,5,105,Mercedes                                          ,181050901
86989,86989,1913810,127932,10,025,1,10,1,1,2,6,3,3,3,1,4,100,1,0,431215,100,2,3,7,1,0,0,1,0,0,5,4,3799,18,21336,6,2469,01,205,09,5,105,Mercedes                                          ,181050901
86990,86990,1913811,127932,11,025,1,10,1,1,1,3,4,1,2,1,4,100,1,0,431215,100,2,0,3,1,0,0,0,0,1,2,4,3799,18,21336,6,2469,01,205,09,5,105,Mercedes                                          ,181050901
86991,86991,1913812,127932,12,025,1,10,1,1,2,6,3,3,2,1,4,100,1,0,431215,100,2,0,3,0,0,0,0,0,0,5,4,3799,18,21336,6,2469,01,205,09,5,105,Mercedes                                          ,181050901
86992,86992,1913813,127932,13,025,1,10,1,1,1,3,1,1,1,1,4,100,1,0,431215,100,1,0,2,0,0,0,0,0,0,4,4,3799,18,21336,6,2469,01,205,09,5,105,Mercedes                                          ,181050901
86993,86993,1913814,127932,14,025,1,10,1,1,1,5,3,1,2,1,4,100,1,0,431215,100,2,0,3,1,0,0,0,0,1,1,4,3799,18,21336,6,2469,01,205,09,5,105,Mercedes                                          ,181050901
86994,86994,1913815,127932,16,026,1,10,1,1,1,3,2,1,2,1,4,100,1,0,431215,100,2,0,3,0,0,0,0,0,0,3,4,3799,18,21336,6,2469,01,205,09,5,105,Mercedes                                          ,181050901
86995,86995,1913816,127932,17,026,1,10,1,1,1,3,2,1,2,1,4,100,1,0,431215,100,2,0,2,0,0,0,0,0,0,4,4,3799,18,21336,6,2469,01,205,09,5,105,Mercedes                                          ,181050901
86996,86996,1913817,127932,18,026,1,10,1,1,1,3,1,1,2,1,4,100,1,0,431215,100,2,0,3,0,0,0,0,0,0,5,4,3799,18,21336,6,2469,01,205,09,5,105,Mercedes                                          ,181050901
86997,86997,1913818,127932,19,026,1,10,1,1,1,1,3,3,2,1,4,100,1,0,431215,100,2,0,8,0,0,0,0,0,0,3,4,3799,18,21336,6,2469,01,205,09,5,105,Mercedes                                          ,181050901
86998,86998,1913819,127932,20,026,1,10,1,1,1,3,2,1,1,1,4,100,1,0,431215,100,1,0,8,0,0,0,0,0,0,5,4,3799,18,21336,6,2469,01,205,09,5,105,Mercedes                                          ,181050901
86999,86999,1913820,127932,21,027,1,10,1,1,1,3,1,1,1,1,4,100,1,0,431215,100,1,0,2,0,0,0,0,0,0,4,4,3799,18,21336,6,2469,01,205,09,5,105,Mercedes                                          ,181050901
87000,87000,1913821,127933,1,011,1,10,1,1,1,3,3,1,2,1,4,100,1,0,431229,100,2,3,7,0,0,0,0,0,0,4,4,3799,18,21336,7,2469,01,205,09,5,105,Mercedes                                          ,181050901
87001,87001,1913822,127933,2,011,1,10,1,1,1,5,3,3,3,1,4,100,1,0,431229,100,2,3,7,1,0,0,0,0,1,2,4,3799,18,21336,7,2469,01,205,09,5,105,Mercedes                                          ,181050901
87002,87002,1913823,127933,3,011,1,10,1,1,2,6,3,1,2,1,4,100,1,0,431229,100,2,3,7,1,0,0,0,0,1,1,4,3799,18,21336,7,2469,01,205,09,5,105,Mercedes                                          ,181050901
87003,87003,1913824,127933,4,011,1,10,1,1,1,5,3,3,3,1,4,100,1,0,431229,100,2,3,7,2,1,0,1,0,0,10,4,3799,18,21336,7,2469,01,205,09,5,105,Mercedes                                          ,181050901
87004,87004,1913825,127933,5,011,1,10,1,1,1,6,3,3,2,1,4,100,1,0,431229,100,2,3,7,0,0,0,0,0,0,5,4,3799,18,21336,7,2469,01,205,09,5,105,Mercedes                                          ,181050901
87005,87005,1913826,127933,6,012,1,10,1,1,1,5,3,1,2,1,4,100,1,0,431229,100,2,3,7,0,0,0,0,0,0,3,4,3799,18,21336,7,2469,01,205,09,5,105,Mercedes                                          ,181050901
87006,87006,1913827,127933,7,012,1,10,1,1,1,3,2,1,2,1,4,100,1,0,431229,100,2,3,7,1,0,0,1,0,0,3,4,3799,18,21336,7,2469,01,205,09,5,105,Mercedes                                          ,181050901
87007,87007,1913828,127933,8,012,1,10,1,1,1,3,2,1,2,1,4,100,1,0,431229,100,2,3,7,0,0,0,0,0,0,3,4,3799,18,21336,7,2469,01,205,09,5,105,Mercedes                                          ,181050901
87008,87008,1913829,127933,10,012,1,10,1,1,1,3,3,1,2,1,4,100,1,0,431229,100,2,3,7,0,0,0,0,0,0,4,4,3799,18,21336,7,2469,01,205,09,5,105,Mercedes                                          ,181050901
87009,87009,1913830,127933,11,012,1,10,1,1,1,3,4,1,2,1,4,100,1,0,431229,100,2,0,3,0,0,0,0,0,0,1,4,3799,18,21336,7,2469,01,205,09,5,105,Mercedes                                          ,181050901
87010,87010,1913831,127933,12,012,1,10,1,1,1,3,2,1,1,1,4,100,1,0,431229,100,1,0,2,0,0,0,0,0,0,2,4,3799,18,21336,7,2469,01,205,09,5,105,Mercedes                                          ,181050901
87011,87011,1913832,127933,13,013,1,10,1,1,1,3,4,1,1,1,4,100,1,0,431229,100,2,0,2,0,0,0,0,0,0,2,4,3799,18,21336,7,2469,01,205,09,5,105,Mercedes                                          ,181050901
87012,87012,1913833,127933,14,013,1,10,1,1,6,4,3,3,3,1,4,100,1,0,431229,100,2,3,7,1,0,0,0,0,1,4,4,3799,18,21336,7,2469,01,205,09,5,105,Mercedes                                          ,181050901
87013,87013,1913834,127933,16,022,1,10,1,1,1,3,2,1,2,1,4,100,1,0,431229,100,2,3,7,1,0,0,1,0,0,9,4,3799,18,21336,7,2469,01,205,09,5,105,Mercedes                                          ,181050901
87014,87014,1913835,127933,18,023,1,10,1,1,1,3,3,1,2,1,4,100,1,0,431229,100,2,3,7,0,0,0,0,0,0,6,4,3799,18,21336,7,2469,01,205,09,5,105,Mercedes                                          ,181050901
87015,87015,1913836,127933,19,023,1,10,1,1,1,3,2,1,1,1,4,100,1,0,431229,100,1,0,2,0,0,0,0,0,0,1,4,3799,18,21336,7,2469,01,205,09,5,105,Mercedes                                          ,181050901
87016,87016,1913837,127933,20,024,1,10,1,1,1,3,1,1,1,1,4,100,1,0,431229,100,1,0,2,0,0,0,0,0,0,2,4,3799,18,21336,7,2469,01,205,09,5,105,Mercedes                                          ,181050901
87017,87017,1913838,127933,21,024,1,10,1,1,1,3,2,3,2,1,4,100,1,0,431229,100,2,3,7,1,1,0,0,0,0,5,4,3799,18,21336,7,2469,01,205,09,5,105,Mercedes                                          ,181050901
87018,87018,1913839,127933,22,024,1,10,1,1,1,3,4,1,2,1,4,100,1,0,431229,100,2,3,7,1,0,0,1,0,0,5,4,3799,18,21336,7,2469,01,205,09,5,105,Mercedes                                          ,181050901
87019,87019,1913840,127934,1,014,1,10,1,1,1,3,1,1,1,1,4,100,1,0,431229,100,1,0,2,0,0,0,0,0,0,4,4,3799,18,21336,8,2469,01,205,09,5,105,Mercedes                                          ,181050901
87020,87020,1913841,127934,2,014,1,10,1,1,1,3,2,1,2,1,4,100,1,0,431229,100,2,3,7,0,0,0,0,0,0,5,4,3799,18,21336,8,2469,01,205,09,5,105,Mercedes                                          ,181050901
87021,87021,1913842,127934,5,015,1,10,1,1,1,3,2,1,2,1,4,100,1,0,431229,100,2,3,7,1,0,0,0,0,1,2,4,3799,18,21336,8,2469,01,205,09,5,105,Mercedes                                          ,181050901
87022,87022,1913843,127934,6,019,1,10,1,1,1,6,3,3,3,1,4,100,1,0,431229,100,2,3,7,1,0,0,0,0,1,1,4,3799,18,21336,8,2469,01,205,09,5,105,Mercedes                                          ,181050901
87023,87023,1913844,127934,7,019,1,10,1,1,1,3,2,1,1,1,4,100,1,0,431229,100,1,0,2,0,0,0,0,0,0,7,4,3799,18,21336,8,2469,01,205,09,5,105,Mercedes                                          ,181050901
87024,87024,1913845,127934,9,020,1,10,1,1,1,6,2,1,2,1,4,100,1,0,431229,100,2,3,7,2,1,0,1,0,0,13,4,3799,18,21336,8,2469,01,205,09,5,105,Mercedes                                          ,181050901
87025,87025,1913846,127934,10,020,1,10,1,1,1,6,2,3,2,1,4,100,1,0,431229,100,2,3,7,0,0,0,0,0,0,1,4,3799,18,21336,8,2469,01,205,09,5,105,Mercedes                                          ,181050901
87026,87026,1913847,127934,11,020,1,10,1,1,1,6,2,1,2,1,4,100,1,0,431229,100,2,3,7,0,0,0,0,0,0,2,4,3799,18,21336,8,2469,01,205,09,5,105,Mercedes                                          ,181050901
87027,87027,1913848,127934,12,020,1,10,1,1,1,3,3,3,2,1,4,100,1,0,431229,100,2,3,7,2,0,0,1,0,1,4,4,3799,18,21336,8,2469,01,205,09,5,105,Mercedes                                          ,181050901
87028,87028,1913849,127934,13,021,1,10,1,1,1,3,2,1,1,1,4,100,1,0,431229,100,2,3,7,0,0,0,0,0,0,2,4,3799,18,21336,8,2469,01,205,09,5,105,Mercedes                                          ,181050901
87029,87029,1913850,127934,14,021,1,10,1,1,1,3,2,1,1,1,4,100,1,0,431229,100,2,3,7,0,0,0,0,0,0,4,4,3799,18,21336,8,2469,01,205,09,5,105,Mercedes                                          ,181050901
