,Unnamed: 0,VIVIENDA_REF_ID,RADIO_REF_ID,TIPVV,V01,V02,V00,URP,INCALSERV,INMAT,MUNI,LOCAL,INCALCONS,TOTHOG,FRAC_REF_ID,IDRADIO,DPTO_REF_ID,IDFRAC,PROV_REF_ID,IDDPTO,DPTO,NOMDPTO,RC10
214948,214948,8375725,29530,1,1,1,0,1,3,3,181050245,18105030,2,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
214949,214949,8375726,29530,1,1,2,0,1,0,0,181050245,18105030,0,3,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
214950,214950,8375727,29530,1,1,1,0,1,3,2,181050245,18105030,3,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
214951,214951,8375728,29530,1,1,1,0,1,2,3,181050245,18105030,2,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
214952,214952,8375729,29530,1,1,2,0,1,0,0,181050245,18105030,0,3,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
214953,214953,8375730,29530,1,1,1,0,1,2,2,181050245,18105030,2,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
214954,214954,8375731,29530,1,1,1,0,1,3,2,181050245,18105030,2,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
214955,214955,8375732,29530,1,1,1,0,1,2,1,181050245,18105030,1,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
214956,214956,8375733,29530,1,1,1,0,1,3,1,181050245,18105030,3,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
214957,214957,8375734,29530,1,1,1,0,1,3,2,181050245,18105030,3,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
214958,214958,8375735,29530,1,1,1,0,1,3,2,181050245,18105030,2,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
214959,214959,8375736,29530,1,1,1,0,1,3,2,181050245,18105030,2,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
214960,214960,8375737,29530,1,1,1,0,1,2,3,181050245,18105030,2,2,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
214961,214961,8375738,29530,1,1,1,0,1,3,1,181050245,18105030,1,2,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
214962,214962,8375739,29530,1,1,1,0,1,3,2,181050245,18105030,2,2,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
214963,214963,8375740,29530,1,1,1,0,1,3,1,181050245,18105030,1,2,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
214964,214964,8375741,29530,1,1,1,0,1,3,2,181050245,18105030,2,2,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
214965,214965,8375742,29530,1,1,1,0,1,2,1,181050245,18105030,1,2,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
214966,214966,8375743,29530,1,1,1,0,1,3,3,181050245,18105030,3,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
214967,214967,8375744,29530,1,1,1,0,1,2,2,181050245,18105030,3,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
214968,214968,8375745,29530,1,1,1,0,1,3,3,181050245,18105030,3,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
214969,214969,8375746,29530,1,1,1,0,1,2,1,181050245,18105030,1,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
214970,214970,8375747,29530,1,1,1,0,1,2,1,181050245,18105030,1,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
214971,214971,8375748,29530,1,1,2,0,1,0,0,181050245,18105030,0,3,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
214972,214972,8375749,29530,1,1,2,0,1,0,0,181050245,18105030,0,3,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
214973,214973,8375750,29530,1,1,1,0,1,2,3,181050245,18105030,2,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
214974,214974,8375751,29530,1,1,1,0,1,2,1,181050245,18105030,1,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
214975,214975,8375752,29530,1,1,1,0,1,2,1,181050245,18105030,1,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
214976,214976,8375753,29530,1,1,1,0,1,2,1,181050245,18105030,1,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
214977,214977,8375754,29530,1,1,2,0,1,0,0,181050245,18105030,0,3,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
214978,214978,8375755,29530,1,1,1,0,1,2,2,181050245,18105030,3,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
214979,214979,8375756,29530,1,1,1,0,1,2,2,181050245,18105030,2,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
214980,214980,8375757,29530,1,1,1,0,1,2,3,181050245,18105030,2,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
214981,214981,8375758,29530,1,1,1,0,1,2,2,181050245,18105030,2,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
214982,214982,8375759,29530,1,1,1,0,1,3,1,181050245,18105030,3,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
214983,214983,8375760,29530,1,1,2,0,1,0,0,181050245,18105030,0,3,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
214984,214984,8375761,29530,1,1,1,0,1,2,2,181050245,18105030,2,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
214985,214985,8375762,29530,1,1,1,0,1,2,1,181050245,18105030,1,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
214986,214986,8375763,29530,1,1,1,0,1,2,1,181050245,18105030,1,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
214987,214987,8375764,29530,1,1,1,0,1,2,2,181050245,18105030,2,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
214988,214988,8375765,29530,1,1,1,0,1,1,2,181050245,18105030,2,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
214989,214989,8375766,29530,1,1,2,0,1,0,0,181050245,18105030,0,3,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
214990,214990,8375767,29530,1,1,1,0,1,3,3,181050245,18105030,3,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
214991,214991,8375768,29530,1,1,1,0,1,2,1,181050245,18105030,1,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
214992,214992,8375769,29530,1,1,1,0,1,2,1,181050245,18105030,1,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
214993,214993,8375770,29530,1,1,1,0,1,2,3,181050245,18105030,2,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
214994,214994,8375771,29530,1,1,1,0,1,2,1,181050245,18105030,1,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
214995,214995,8375772,29530,1,1,1,0,1,2,2,181050245,18105030,2,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
214996,214996,8375773,29530,1,1,1,0,1,2,1,181050245,18105030,1,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
214997,214997,8375774,29530,1,1,1,0,1,2,1,181050245,18105030,1,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
214998,214998,8375775,29530,1,1,1,0,1,3,1,181050245,18105030,1,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
214999,214999,8375776,29530,1,1,2,0,1,0,0,181050245,18105030,0,3,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215000,215000,8375777,29530,1,1,1,0,1,1,1,181050245,18105030,1,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215001,215001,8375778,29530,1,1,2,0,1,0,0,181050245,18105030,0,3,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215002,215002,8375779,29530,1,1,1,0,1,2,3,181050245,18105030,2,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215003,215003,8375780,29530,1,1,2,0,1,0,0,181050245,18105030,0,3,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215004,215004,8375781,29530,1,1,1,0,1,3,2,181050245,18105030,3,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215005,215005,8375782,29530,1,1,1,0,1,3,2,181050245,18105030,3,2,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215006,215006,8375783,29530,1,1,1,0,1,2,2,181050245,18105030,2,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215007,215007,8375784,29530,1,1,1,0,1,3,1,181050245,18105030,1,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215008,215008,8375785,29530,1,1,1,0,1,3,2,181050245,18105030,2,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215009,215009,8375786,29530,1,1,1,0,1,3,4,181050245,18105030,3,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215010,215010,8375787,29530,1,1,1,0,1,2,3,181050245,18105030,2,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215011,215011,8375788,29530,1,1,1,0,1,2,2,181050245,18105030,3,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215012,215012,8375789,29530,1,1,1,0,1,2,4,181050245,18105030,3,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215013,215013,8375790,29530,1,1,1,0,1,3,4,181050245,18105030,3,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215014,215014,8375791,29530,1,1,1,0,1,2,1,181050245,18105030,1,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215015,215015,8375792,29530,1,1,1,0,1,2,1,181050245,18105030,1,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215016,215016,8375793,29530,1,1,1,0,1,2,2,181050245,18105030,2,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215017,215017,8375794,29530,1,1,1,0,1,3,2,181050245,18105030,2,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215018,215018,8375795,29530,1,1,1,0,1,2,2,181050245,18105030,2,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215019,215019,8375796,29530,1,1,1,0,1,3,1,181050245,18105030,1,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215020,215020,8375797,29530,1,1,2,0,1,0,0,181050245,18105030,0,3,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215021,215021,8375798,29530,1,1,7,0,1,0,0,181050245,18105030,0,3,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215022,215022,8375799,29530,1,1,1,0,1,2,3,181050245,18105030,3,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215023,215023,8375800,29530,1,1,1,0,1,2,1,181050245,18105030,1,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215024,215024,8375801,29530,1,1,1,0,1,2,1,181050245,18105030,1,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215025,215025,8375802,29530,1,1,1,0,1,2,3,181050245,18105030,3,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215026,215026,8375803,29530,1,1,1,0,1,2,4,181050245,18105030,3,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215027,215027,8375804,29530,1,1,1,0,1,2,3,181050245,18105030,2,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215028,215028,8375805,29530,1,1,1,0,1,2,1,181050245,18105030,1,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215029,215029,8375806,29530,1,1,1,0,1,2,1,181050245,18105030,1,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215030,215030,8375807,29530,1,1,1,0,1,2,1,181050245,18105030,1,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215031,215031,8375808,29530,1,1,1,0,1,2,2,181050245,18105030,2,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215032,215032,8375809,29530,1,1,1,0,1,3,2,181050245,18105030,2,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215033,215033,8375810,29530,1,1,1,0,1,3,2,181050245,18105030,2,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215034,215034,8375811,29530,1,2,7,0,1,0,0,181050245,18105030,0,3,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215035,215035,8375812,29530,1,1,2,0,1,0,0,181050245,18105030,0,3,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215036,215036,8375813,29530,1,1,1,0,1,3,1,181050245,18105030,1,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215037,215037,8375814,29530,1,1,1,0,1,3,2,181050245,18105030,2,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215038,215038,8375815,29530,1,1,1,0,1,3,2,181050245,18105030,2,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215039,215039,8375816,29530,1,1,1,0,1,3,1,181050245,18105030,1,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215040,215040,8375817,29530,1,1,1,0,1,3,1,181050245,18105030,1,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215041,215041,8375818,29530,1,1,1,0,1,1,1,181050245,18105030,1,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215042,215042,8375819,29530,1,1,1,0,1,3,1,181050245,18105030,1,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215043,215043,8375820,29530,1,1,1,0,1,1,1,181050245,18105030,1,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215044,215044,8375821,29530,1,1,1,0,1,1,3,181050245,18105030,2,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215045,215045,8375822,29530,1,1,1,0,1,2,1,181050245,18105030,1,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215046,215046,8375823,29530,1,1,1,0,1,2,2,181050245,18105030,2,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215047,215047,8375824,29530,1,1,1,0,1,3,3,181050245,18105030,3,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215048,215048,8375825,29530,1,1,1,0,1,3,4,181050245,18105030,3,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215049,215049,8375826,29530,1,1,1,0,1,2,3,181050245,18105030,3,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215050,215050,8375827,29530,1,1,1,0,1,3,3,181050245,18105030,3,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215051,215051,8375828,29530,1,1,1,0,1,2,2,181050245,18105030,2,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215052,215052,8375829,29530,1,1,1,0,1,2,1,181050245,18105030,1,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215053,215053,8375830,29530,1,1,1,0,1,3,1,181050245,18105030,3,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215054,215054,8375831,29530,1,1,1,0,1,2,1,181050245,18105030,1,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215055,215055,8375832,29530,1,1,7,0,1,0,0,181050245,18105030,0,3,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215056,215056,8375833,29530,1,1,1,0,1,3,2,181050245,18105030,2,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215057,215057,8375834,29530,1,1,1,0,1,2,3,181050245,18105030,3,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215058,215058,8375835,29530,1,1,1,0,1,2,2,181050245,18105030,3,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215059,215059,8375836,29530,1,1,6,0,1,0,0,181050245,18105030,0,3,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215060,215060,8375837,29530,1,1,7,0,1,0,0,181050245,18105030,0,3,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215061,215061,8375838,29530,1,1,1,0,1,2,1,181050245,18105030,1,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215062,215062,8375839,29530,1,1,3,0,1,0,0,181050245,18105030,0,3,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215063,215063,8375840,29530,1,1,7,0,1,0,0,181050245,18105030,0,3,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215064,215064,8375841,29530,1,1,1,0,1,2,2,181050245,18105030,2,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215065,215065,8375842,29530,1,1,1,0,1,3,4,181050245,18105030,3,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215066,215066,8375843,29530,1,1,1,0,1,2,3,181050245,18105030,2,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215067,215067,8375844,29530,1,1,2,0,1,0,0,181050245,18105030,0,3,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215068,215068,8375845,29530,1,1,3,0,1,0,0,181050245,18105030,0,3,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215069,215069,8375846,29530,1,1,1,0,1,2,1,181050245,18105030,1,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215070,215070,8375847,29530,1,1,1,0,1,2,2,181050245,18105030,2,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215071,215071,8375848,29530,1,1,1,0,1,2,1,181050245,18105030,1,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215072,215072,8375849,29530,1,1,1,0,1,2,1,181050245,18105030,1,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215073,215073,8375850,29530,1,1,1,0,1,3,2,181050245,18105030,2,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215074,215074,8375851,29530,1,1,1,0,1,3,2,181050245,18105030,2,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215075,215075,8375852,29530,1,1,1,0,1,1,1,181050245,18105030,1,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215076,215076,8375853,29530,1,1,1,0,1,3,2,181050245,18105030,2,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215077,215077,8375854,29530,1,1,1,0,1,1,2,181050245,18105030,2,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215078,215078,8375855,29530,1,1,1,0,1,3,2,181050245,18105030,2,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215079,215079,8375856,29530,1,1,7,0,1,0,0,181050245,18105030,0,3,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215080,215080,8375857,29530,1,1,1,0,1,3,1,181050245,18105030,1,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215081,215081,8375858,29530,1,1,1,0,1,3,2,181050245,18105030,2,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215082,215082,8375859,29530,1,1,1,0,1,1,3,181050245,18105030,2,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215083,215083,8375860,29530,1,1,1,0,1,1,2,181050245,18105030,2,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215084,215084,8375861,29530,1,1,1,0,1,3,2,181050245,18105030,2,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215085,215085,8375862,29530,1,1,1,0,1,1,1,181050245,18105030,1,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215086,215086,8375863,29530,1,1,1,0,1,3,1,181050245,18105030,1,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215087,215087,8375864,29530,1,1,1,0,1,1,2,181050245,18105030,2,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215088,215088,8375865,29530,1,1,1,0,1,2,2,181050245,18105030,2,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215089,215089,8375866,29530,1,1,7,0,1,0,0,181050245,18105030,0,3,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215090,215090,8375867,29530,1,1,1,0,1,1,2,181050245,18105030,2,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215091,215091,8375868,29530,1,1,1,0,1,3,2,181050245,18105030,3,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215092,215092,8375869,29530,1,1,1,0,1,3,2,181050245,18105030,3,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215093,215093,8375870,29530,1,1,1,0,1,3,2,181050245,18105030,3,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215094,215094,8375871,29530,1,3,1,0,1,3,4,181050245,18105030,3,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215095,215095,8375872,29530,1,1,1,0,1,3,2,181050245,18105030,2,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215096,215096,8375873,29530,1,2,1,0,1,3,3,181050245,18105030,3,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215097,215097,8375874,29530,1,1,2,0,1,0,0,181050245,18105030,0,3,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215098,215098,8375875,29530,1,1,2,0,1,0,0,181050245,18105030,0,3,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215099,215099,8375876,29530,1,1,1,0,1,3,2,181050245,18105030,2,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215100,215100,8375877,29530,1,1,1,0,1,3,2,181050245,18105030,3,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215101,215101,8375878,29530,1,1,1,0,1,3,3,181050245,18105030,2,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215102,215102,8375879,29530,1,1,1,0,1,3,2,181050245,18105030,2,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215103,215103,8375880,29530,1,1,1,0,1,3,2,181050245,18105030,2,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215104,215104,8375881,29530,1,1,1,0,1,3,1,181050245,18105030,1,1,3116,10,206,21,5,105,18105,Mercedes                                          ,181052110
215105,215105,8375882,29531,1,1,4,0,1,0,0,181050245,18105030,0,3,3116,11,206,21,5,105,18105,Mercedes                                          ,181052111
215106,215106,8375883,29531,1,1,1,0,1,1,2,181050245,18105030,2,1,3116,11,206,21,5,105,18105,Mercedes                                          ,181052111
215107,215107,8375884,29531,1,1,1,0,1,1,2,181050245,18105030,2,1,3116,11,206,21,5,105,18105,Mercedes                                          ,181052111
215108,215108,8375885,29531,1,1,1,0,1,1,2,181050245,18105030,2,1,3116,11,206,21,5,105,18105,Mercedes                                          ,181052111
215109,215109,8375886,29531,1,1,1,0,1,1,1,181050245,18105030,1,1,3116,11,206,21,5,105,18105,Mercedes                                          ,181052111
215110,215110,8375887,29531,1,1,1,0,1,2,2,181050245,18105030,2,1,3116,11,206,21,5,105,18105,Mercedes                                          ,181052111
215111,215111,8375888,29531,1,1,1,0,1,1,3,181050245,18105030,3,1,3116,11,206,21,5,105,18105,Mercedes                                          ,181052111
215112,215112,8375889,29531,1,1,1,0,1,1,1,181050245,18105030,1,1,3116,11,206,21,5,105,18105,Mercedes                                          ,181052111
215113,215113,8375890,29531,1,1,2,0,1,0,0,181050245,18105030,0,3,3116,11,206,21,5,105,18105,Mercedes                                          ,181052111
215114,215114,8375891,29531,1,1,1,0,1,2,1,181050245,18105030,1,1,3116,11,206,21,5,105,18105,Mercedes                                          ,181052111
215115,215115,8375892,29531,1,1,2,0,1,0,0,181050245,18105030,0,3,3116,11,206,21,5,105,18105,Mercedes                                          ,181052111
215116,215116,8375893,29531,1,1,1,0,1,2,4,181050245,18105030,3,1,3116,11,206,21,5,105,18105,Mercedes                                          ,181052111
215117,215117,8375894,29531,1,1,1,0,1,3,4,181050245,18105030,3,1,3116,11,206,21,5,105,18105,Mercedes                                          ,181052111
215118,215118,8375895,29531,1,1,1,0,1,1,2,181050245,18105030,2,1,3116,11,206,21,5,105,18105,Mercedes                                          ,181052111
215119,215119,8375896,29531,1,1,1,0,1,1,1,181050245,18105030,1,1,3116,11,206,21,5,105,18105,Mercedes                                          ,181052111
215120,215120,8375897,29531,1,1,1,0,1,1,2,181050245,18105030,2,1,3116,11,206,21,5,105,18105,Mercedes                                          ,181052111
215121,215121,8375898,29531,1,1,1,0,1,1,3,181050245,18105030,2,1,3116,11,206,21,5,105,18105,Mercedes                                          ,181052111
215122,215122,8375899,29531,1,1,1,0,1,1,3,181050245,18105030,2,1,3116,11,206,21,5,105,18105,Mercedes                                          ,181052111
215123,215123,8375900,29531,1,1,1,0,1,1,3,181050245,18105030,2,1,3116,11,206,21,5,105,18105,Mercedes                                          ,181052111
215124,215124,8375901,29531,1,1,1,0,1,2,3,181050245,18105030,2,1,3116,11,206,21,5,105,18105,Mercedes                                          ,181052111
215125,215125,8375902,29531,1,1,1,0,1,1,2,181050245,18105030,2,1,3116,11,206,21,5,105,18105,Mercedes                                          ,181052111
215126,215126,8375903,29531,1,2,1,0,1,2,4,181050245,18105030,3,1,3116,11,206,21,5,105,18105,Mercedes                                          ,181052111
215127,215127,8375904,29531,1,1,7,0,1,0,0,181050245,18105030,0,3,3116,11,206,21,5,105,18105,Mercedes                                          ,181052111
215128,215128,8375905,29531,1,1,1,0,1,2,2,181050245,18105030,2,1,3116,11,206,21,5,105,18105,Mercedes                                          ,181052111
215129,215129,8375906,29531,1,1,1,0,1,2,1,181050245,18105030,1,1,3116,11,206,21,5,105,18105,Mercedes                                          ,181052111
215130,215130,8375907,29531,1,1,1,0,1,2,3,181050245,18105030,2,1,3116,11,206,21,5,105,18105,Mercedes                                          ,181052111
215131,215131,8375908,29531,1,1,1,0,1,2,2,181050245,18105030,2,1,3116,11,206,21,5,105,18105,Mercedes                                          ,181052111
215132,215132,8375909,29531,1,1,1,0,1,2,1,181050245,18105030,1,1,3116,11,206,21,5,105,18105,Mercedes                                          ,181052111
215133,215133,8375910,29531,1,1,7,0,1,0,0,181050245,18105030,0,3,3116,11,206,21,5,105,18105,Mercedes                                          ,181052111
215134,215134,8375911,29531,1,1,1,0,1,2,3,181050245,18105030,2,1,3116,11,206,21,5,105,18105,Mercedes                                          ,181052111
215135,215135,8375912,29531,1,1,1,0,1,2,2,181050245,18105030,2,1,3116,11,206,21,5,105,18105,Mercedes                                          ,181052111
215136,215136,8375913,29531,1,1,1,0,1,2,1,181050245,18105030,1,1,3116,11,206,21,5,105,18105,Mercedes                                          ,181052111
215137,215137,8375914,29531,1,1,1,0,1,2,3,181050245,18105030,2,1,3116,11,206,21,5,105,18105,Mercedes                                          ,181052111
215138,215138,8375915,29531,1,1,1,0,1,3,1,181050245,18105030,1,1,3116,11,206,21,5,105,18105,Mercedes                                          ,181052111
215139,215139,8375916,29531,1,1,2,0,1,0,0,181050245,18105030,0,3,3116,11,206,21,5,105,18105,Mercedes                                          ,181052111
215140,215140,8375917,29531,1,1,1,0,1,2,3,181050245,18105030,2,1,3116,11,206,21,5,105,18105,Mercedes                                          ,181052111
215141,215141,8375918,29531,1,1,1,0,1,2,3,181050245,18105030,2,1,3116,11,206,21,5,105,18105,Mercedes                                          ,181052111
215142,215142,8375919,29531,1,1,1,0,1,2,1,181050245,18105030,1,1,3116,11,206,21,5,105,18105,Mercedes                                          ,181052111
215143,215143,8375920,29531,1,1,1,0,1,2,1,181050245,18105030,1,1,3116,11,206,21,5,105,18105,Mercedes                                          ,181052111
215144,215144,8375921,29531,1,1,1,0,1,3,2,181050245,18105030,3,1,3116,11,206,21,5,105,18105,Mercedes                                          ,181052111
215145,215145,8375922,29531,1,1,1,0,1,2,3,181050245,18105030,2,1,3116,11,206,21,5,105,18105,Mercedes                                          ,181052111
215146,215146,8375923,29531,1,2,1,0,1,3,4,181050245,18105030,3,1,3116,11,206,21,5,105,18105,Mercedes                                          ,181052111
215147,215147,8375924,29531,1,1,1,0,1,2,3,181050245,18105030,2,1,3116,11,206,21,5,105,18105,Mercedes                                          ,181052111
