,HOGAR_REF_ID,VIVIENDA_REF_ID,NHOG,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H19A,H19B,H19C,H19D,PROP,INDHAC,TOTPERS,ALGUNBI,RADIO_REF_ID,RC10
235,7270072,8364931,1,2,4,1,2,1,1,1,2,1,6,2,2,1,2,1,2,1,5,6,0,29442,181050101
236,7270073,8364932,1,2,4,1,1,1,1,1,2,1,4,2,4,1,2,1,1,1,2,3,0,29442,181050101
237,7270074,8364933,1,1,4,1,1,1,1,1,2,1,4,2,5,1,2,1,2,2,1,2,0,29442,181050101
238,7270075,8364934,1,2,4,2,2,1,1,1,2,1,4,3,4,1,2,1,2,1,4,6,0,29442,181050101
239,7270076,8364935,1,1,4,1,2,1,1,1,2,1,4,5,5,1,2,1,2,1,4,8,0,29442,181050101
240,7270077,8364936,1,2,4,1,2,1,1,2,2,1,4,2,2,2,2,1,2,2,1,1,0,29442,181050101
241,7270078,8364937,1,1,4,1,1,1,1,1,2,1,4,3,5,1,1,1,2,1,2,4,0,29442,181050101
242,7270079,8364938,1,2,4,1,2,1,1,1,2,1,4,1,2,1,2,1,2,3,3,2,0,29442,181050101
243,7270080,8364939,1,2,4,2,2,1,1,1,2,1,4,3,4,1,2,1,2,1,1,1,0,29442,181050101
244,7270081,8364940,1,2,6,2,2,1,1,1,1,1,4,1,1,1,2,1,2,1,6,6,1,29442,181050101
245,7270082,8364941,1,2,4,2,1,1,1,1,1,1,4,3,3,1,2,2,2,1,5,6,0,29442,181050101
246,7270083,8364945,1,2,4,2,1,1,1,2,3,1,4,2,2,1,2,1,2,1,5,6,0,29442,181050101
247,7270084,8364946,1,2,4,2,2,1,1,1,1,1,4,1,2,1,2,2,2,2,1,1,0,29442,181050101
248,7270085,8364947,1,2,4,2,1,1,1,2,2,1,4,1,2,2,2,1,2,4,3,2,0,29442,181050101
249,7270086,8364948,1,2,4,2,2,1,1,2,2,1,4,4,5,1,2,1,2,1,3,7,0,29442,181050101
250,7270087,8364949,1,2,4,1,1,1,1,1,1,1,4,5,6,1,2,1,2,1,3,7,0,29442,181050101
251,7270088,8364950,1,2,4,2,2,1,1,2,2,1,4,1,1,2,2,2,2,4,5,3,0,29442,181050101
252,7270089,8364950,2,2,4,1,2,1,1,2,2,1,4,3,4,1,2,1,2,1,4,6,0,29442,181050101
253,7270090,8364950,3,3,4,1,1,1,1,2,2,1,4,2,3,1,2,1,2,4,5,7,1,29442,181050101
254,7270091,8364951,1,3,4,1,1,1,1,1,1,1,4,2,3,1,2,1,2,2,1,1,0,29442,181050101
255,7270092,8364952,1,2,4,1,1,1,1,1,2,1,4,3,5,1,2,1,2,2,5,8,0,29442,181050101
256,7270093,8364953,1,2,4,1,1,1,1,1,2,1,4,3,3,1,2,1,2,1,3,3,0,29442,181050101
257,7270094,8364954,1,1,4,1,1,1,1,1,1,1,4,2,4,1,2,1,1,1,4,6,0,29442,181050101
258,7270095,8364955,1,2,4,1,1,1,1,1,2,1,4,3,4,1,2,2,2,2,4,6,0,29442,181050101
259,7270096,8364956,1,3,4,2,2,1,1,2,3,1,4,2,2,2,2,1,2,2,5,5,1,29442,181050101
260,7270097,8364958,1,1,4,1,1,1,1,1,2,1,4,1,2,1,2,1,2,1,3,2,0,29442,181050101
261,7270098,8364959,1,3,6,2,1,1,2,0,0,0,4,3,4,1,2,1,2,2,6,8,1,29442,181050101
262,7270099,8364960,1,3,7,2,3,4,1,2,4,1,6,3,3,2,2,2,2,2,5,6,0,29442,181050101
265,7270102,8364963,1,2,4,1,1,1,1,1,2,1,4,2,5,1,2,1,2,2,2,3,0,29443,181050102
266,7270103,8364964,1,1,4,1,1,1,1,1,2,1,4,4,8,1,2,1,2,1,3,8,0,29443,181050102
267,7270104,8364965,1,1,2,1,1,1,1,1,2,1,4,4,6,1,2,1,2,1,2,5,0,29443,181050102
268,7270105,8364965,2,2,6,2,2,1,1,2,4,1,4,1,2,1,2,1,2,4,4,3,0,29443,181050102
269,7270106,8364965,3,2,4,2,1,1,1,1,2,1,4,2,3,2,2,2,2,4,3,4,0,29443,181050102
270,7270107,8364966,1,1,4,1,1,1,1,1,2,1,4,2,4,1,1,1,1,1,3,5,0,29443,181050102
271,7270108,8364967,1,1,4,1,1,1,1,1,2,1,4,1,4,1,2,1,2,1,2,3,0,29443,181050102
272,7270109,8364968,1,1,4,1,1,1,1,1,2,1,4,4,7,1,1,1,2,1,2,6,0,29443,181050102
273,7270110,8364969,1,2,4,2,1,1,1,1,2,1,4,2,3,2,1,1,2,1,2,2,0,29443,181050102
274,7270111,8364970,1,1,4,1,1,1,1,1,2,1,4,2,3,1,1,1,2,1,3,4,0,29443,181050102
275,7270112,8364971,1,2,4,1,1,1,1,1,2,1,4,2,4,1,2,1,2,1,2,3,0,29443,181050102
276,7270113,8364972,1,1,4,1,1,1,1,1,2,1,4,3,5,1,2,1,2,1,2,4,0,29443,181050102
277,7270114,8364973,1,1,4,1,1,1,1,1,2,1,4,2,4,1,1,1,1,1,2,3,0,29443,181050102
278,7270115,8364974,1,1,2,1,1,1,1,1,2,1,4,3,4,1,2,1,2,1,3,4,0,29443,181050102
279,7270116,8364975,1,2,4,1,2,1,1,2,3,1,4,2,3,2,2,1,2,4,3,4,0,29443,181050102
280,7270117,8364976,1,1,4,1,1,1,1,1,2,1,4,3,4,1,2,1,2,1,3,4,0,29443,181050102
281,7270118,8364977,1,2,4,1,1,1,1,1,2,1,4,2,3,1,1,1,2,3,1,1,0,29443,181050102
282,7270119,8364978,1,2,4,1,1,1,1,1,2,1,4,2,3,1,2,1,2,1,3,3,0,29443,181050102
283,7270120,8364979,1,1,4,1,1,1,1,1,2,1,4,3,6,1,1,1,2,1,3,6,0,29443,181050102
284,7270121,8364980,1,2,4,1,1,1,1,1,2,1,4,4,6,1,2,1,2,1,3,6,0,29443,181050102
285,7270122,8364981,1,2,4,1,1,1,1,1,2,1,4,3,4,1,2,2,2,6,1,1,0,29443,181050102
286,7270123,8364982,1,2,5,2,1,1,1,2,3,1,4,2,3,1,2,2,2,5,2,2,0,29443,181050102
287,7270124,8364984,1,2,5,2,1,1,1,2,2,1,4,2,3,1,2,1,2,1,3,3,0,29443,181050102
288,7270125,8364985,1,2,5,1,1,1,1,1,2,1,4,3,3,1,1,1,2,2,5,8,0,29443,181050102
289,7270126,8364985,2,2,4,2,2,1,2,0,0,0,4,1,1,2,2,1,2,2,5,3,1,29443,181050102
290,7270127,8364986,1,1,5,1,1,1,1,1,2,1,4,3,5,1,1,1,2,1,2,4,0,29443,181050102
291,7270128,8364987,1,2,4,1,1,1,1,1,3,1,4,2,2,1,2,1,2,2,4,3,0,29443,181050102
292,7270129,8364987,2,2,4,1,1,1,1,1,2,1,4,2,4,1,2,1,2,2,3,4,0,29443,181050102
293,7270130,8364988,1,1,4,1,1,1,1,1,2,1,4,3,6,1,1,1,2,1,2,4,1,29443,181050102
294,7270131,8364989,1,2,5,1,1,1,1,1,2,1,4,1,5,1,2,1,2,1,1,1,0,29443,181050102
295,7270132,8364990,1,2,5,2,2,1,1,2,2,1,4,2,3,2,2,1,2,1,3,3,0,29443,181050102
296,7270133,8364991,1,2,4,1,1,1,1,2,3,1,4,2,3,1,1,1,2,1,4,5,1,29443,181050102
297,7270134,8364991,2,2,5,2,1,1,1,2,2,1,4,2,4,1,2,1,2,1,5,8,0,29443,181050102
298,7270135,8364992,1,2,5,2,1,1,1,1,2,1,4,1,4,1,2,1,1,1,1,1,0,29443,181050102
299,7270136,8364993,1,2,5,2,1,1,1,1,2,1,4,3,4,1,2,1,2,1,5,8,1,29443,181050102
300,7270137,8364994,1,2,4,1,2,1,2,0,0,0,4,1,2,1,2,1,2,1,3,2,1,29443,181050102
301,7270138,8364995,1,2,5,2,1,1,1,2,3,1,4,3,4,1,2,2,2,2,6,8,1,29443,181050102
302,7270139,8364995,2,2,4,2,1,1,2,0,0,0,4,2,3,1,2,1,2,1,3,4,1,29443,181050102
303,7270140,8364996,1,2,5,1,1,1,1,1,2,1,4,2,3,1,2,1,2,1,3,4,0,29443,181050102
304,7270141,8364997,1,2,4,1,1,1,1,1,2,1,4,4,6,1,2,1,2,1,3,6,0,29443,181050102
305,7270142,8364998,1,1,5,1,1,2,1,1,2,1,4,2,3,1,1,1,2,3,1,1,0,29443,181050102
306,7270143,8364999,1,2,4,1,1,1,1,2,2,1,4,2,3,1,2,1,2,2,3,4,0,29443,181050102
307,7270144,8365001,1,2,4,2,1,1,1,1,2,1,4,3,4,1,2,2,2,2,3,4,0,29443,181050102
308,7270145,8365002,1,3,4,2,3,1,2,0,0,0,6,1,1,2,2,2,2,2,3,1,1,29443,181050102
309,7270146,8365003,1,2,4,1,1,1,1,1,2,1,4,2,3,1,1,1,2,2,5,7,0,29443,181050102
310,7270147,8365004,1,2,6,2,2,1,1,2,2,1,4,2,3,2,2,1,2,2,5,8,0,29443,181050102
311,7270148,8365005,1,2,6,2,2,1,1,1,2,1,4,2,2,1,2,1,2,2,6,8,1,29443,181050102
312,7270149,8365006,1,3,4,2,1,1,1,2,2,1,6,2,2,2,2,2,2,2,3,2,0,29443,181050102
313,7270150,8365007,1,2,4,2,2,1,2,0,0,0,4,1,1,2,2,1,2,2,5,3,1,29443,181050102
314,7270151,8365008,1,2,4,2,2,1,1,1,2,2,4,2,2,1,2,1,2,2,5,6,0,29443,181050102
315,7270152,8365009,1,2,4,2,1,1,1,1,2,1,4,1,2,1,2,1,2,1,5,6,0,29443,181050102
316,7270153,8365010,1,2,4,2,1,1,1,1,2,2,4,5,5,1,2,1,2,2,3,5,0,29443,181050102
317,7270154,8365010,2,2,4,2,2,1,2,0,0,0,4,1,1,1,2,1,2,2,6,6,1,29443,181050102
318,7270155,8365011,1,2,4,1,1,1,1,1,2,1,4,4,5,1,2,1,2,2,4,8,1,29443,181050102
319,7270156,8365012,1,3,4,2,1,1,1,1,2,1,4,3,4,1,2,1,2,1,2,3,0,29443,181050102
320,7270157,8365013,1,3,6,2,3,1,1,2,2,1,4,1,1,2,2,1,2,2,6,7,1,29443,181050102
321,7270158,8365016,1,2,4,1,1,1,1,2,2,2,4,2,2,1,2,1,2,1,6,7,1,29443,181050102
322,7270159,8365016,2,2,4,2,1,1,1,2,2,2,4,2,2,1,2,1,2,1,4,3,0,29443,181050102
323,7270160,8365016,3,2,4,2,1,1,1,2,2,1,4,1,1,2,2,1,2,6,6,7,1,29443,181050102
324,7270161,8365017,1,3,4,2,3,1,1,2,2,1,4,2,2,2,2,2,2,2,3,2,0,29443,181050102
325,7270162,8365018,1,2,4,2,1,1,1,1,2,1,4,2,3,1,2,1,2,1,1,1,0,29443,181050102
326,7270163,8365019,1,2,4,2,1,1,1,1,2,1,4,2,3,1,2,1,2,1,2,2,0,29443,181050102
327,7270164,8365020,1,2,5,2,1,1,1,2,3,1,4,2,3,1,2,2,1,1,3,4,0,29443,181050102
328,7270165,8365021,1,2,4,1,1,1,1,1,3,1,4,1,2,2,2,2,2,1,1,1,0,29443,181050102
329,7270166,8365023,1,2,4,1,1,1,1,2,2,1,4,4,5,1,2,1,2,1,4,8,0,29443,181050102
330,7270167,8365024,1,2,4,1,1,1,1,1,2,1,4,2,3,1,2,1,2,1,1,1,0,29443,181050102
331,7270168,8365025,1,1,4,1,1,1,1,1,2,1,4,3,6,1,2,1,2,1,2,5,0,29443,181050102
332,7270169,8365026,1,3,4,1,1,1,1,1,3,1,4,2,2,1,2,2,2,1,4,3,0,29443,181050102
333,7270170,8365027,1,2,4,2,1,1,1,2,3,1,4,2,2,1,2,1,2,1,5,4,1,29443,181050102
334,7270171,8365028,1,2,4,2,1,1,1,1,2,1,4,3,4,2,2,1,2,1,4,6,0,29443,181050102
335,7270172,8365029,1,2,4,2,1,1,1,2,2,1,4,5,6,1,2,1,2,2,2,5,0,29443,181050102
336,7270173,8365030,1,1,4,1,1,1,1,1,2,1,4,2,3,1,2,1,2,1,3,4,0,29443,181050102
337,7270174,8365031,1,2,4,2,1,1,1,1,2,1,4,3,4,1,1,1,1,1,2,3,0,29443,181050102
338,7270175,8365032,1,2,4,1,1,1,1,1,2,1,4,2,3,2,2,1,2,2,3,4,0,29443,181050102
339,7270176,8365032,2,1,4,1,1,1,1,1,2,1,4,1,2,1,2,1,2,1,3,2,0,29443,181050102
340,7270177,8365034,1,2,4,2,1,1,1,2,3,1,4,2,2,2,2,1,2,1,5,4,0,29443,181050102
341,7270178,8365034,2,3,6,2,2,1,1,2,3,1,4,1,1,2,2,1,2,2,6,6,1,29443,181050102
342,7270179,8365035,1,2,4,1,1,1,1,1,2,1,4,2,2,1,2,1,2,4,5,4,0,29443,181050102
343,7270180,8365036,1,2,4,2,1,1,1,2,2,1,4,1,2,2,2,2,2,2,3,2,0,29443,181050102
344,7270181,8365036,2,2,4,2,2,1,1,2,2,1,4,2,2,1,2,1,2,2,6,8,1,29443,181050102
345,7270182,8365037,1,1,4,1,1,1,1,1,1,1,4,3,5,1,2,1,2,6,4,8,0,29443,181050102
346,7270183,8365038,1,1,4,1,1,1,1,1,1,1,4,2,4,1,1,1,2,1,2,3,0,29443,181050102
347,7270184,8365039,1,2,4,1,2,1,1,1,2,1,4,1,1,1,2,1,2,4,5,2,0,29443,181050102
348,7270185,8365040,1,1,4,1,1,1,1,1,1,1,4,5,6,1,2,2,1,1,1,2,0,29443,181050102
349,7270186,8365041,1,1,4,1,1,1,1,1,1,1,4,3,3,1,2,1,2,1,3,3,0,29443,181050102
350,7270187,8365042,1,2,4,1,2,1,1,1,2,1,4,2,3,1,2,2,2,1,1,1,0,29443,181050102
351,7270188,8365043,1,2,4,1,1,1,1,1,1,1,4,1,2,2,2,1,2,3,3,2,0,29443,181050102
352,7270189,8365044,1,2,4,1,1,1,1,1,2,1,4,2,3,1,1,1,1,1,3,4,0,29443,181050102
353,7270190,8365045,1,1,4,1,1,1,1,1,1,1,4,2,3,1,2,1,2,4,1,1,0,29443,181050102
354,7270191,8365046,1,2,4,2,1,1,1,1,1,1,4,2,3,1,2,1,2,2,3,3,0,29443,181050102
355,7270192,8365047,1,1,4,1,1,1,1,1,2,1,4,4,5,1,2,1,2,1,2,4,0,29443,181050102
356,7270193,8365048,1,2,4,1,1,1,1,2,3,1,4,2,3,1,2,2,2,1,2,2,0,29443,181050102
357,7270194,8365049,1,1,4,1,1,1,1,1,2,1,4,2,3,1,2,1,2,1,4,5,0,29443,181050102
358,7270195,8365050,1,2,4,1,2,1,1,1,2,1,4,2,3,2,2,1,2,1,3,3,0,29443,181050102
359,7270196,8365051,1,2,4,2,1,1,1,1,2,1,4,4,8,1,1,1,2,1,2,6,0,29443,181050102
360,7270197,8365052,1,1,4,1,1,1,1,1,2,1,4,3,4,1,2,1,2,2,2,3,0,29443,181050102
361,7270198,8365053,1,2,4,1,1,1,1,1,3,1,4,4,5,1,2,1,2,1,4,8,0,29443,181050102
362,7270199,8365054,1,1,4,1,3,1,1,2,3,1,4,2,3,1,2,1,2,1,3,3,0,29443,181050102
363,7270200,8365055,1,2,4,2,2,1,1,2,3,1,4,3,3,2,2,1,2,3,5,8,0,29443,181050102
364,7270201,8365056,1,1,4,2,1,1,1,1,2,1,4,1,2,1,2,2,2,1,1,1,0,29443,181050102
365,7270202,8365056,2,1,4,1,1,1,1,1,2,1,4,2,3,1,2,1,2,1,2,2,0,29443,181050102
366,7270203,8365056,3,2,4,1,2,1,1,1,2,1,4,2,3,2,2,1,2,1,3,3,0,29443,181050102
367,7270204,8365057,1,1,4,1,1,1,1,1,2,1,4,3,4,1,1,1,1,1,1,2,0,29443,181050102
368,7270205,8365058,1,2,4,1,1,1,1,1,1,1,4,1,1,1,2,1,2,1,3,1,0,29443,181050102
369,7270206,8365059,1,2,4,1,1,1,1,1,2,1,4,2,3,1,2,1,2,1,4,5,0,29443,181050102
370,7270207,8365060,1,2,4,2,1,1,1,2,2,1,4,1,1,2,2,2,2,3,6,4,1,29443,181050102
371,7270208,8365061,1,1,4,1,1,1,1,1,2,1,3,2,3,1,2,1,2,1,1,1,0,29443,181050102
372,7270209,8365062,1,1,4,2,3,1,1,2,2,1,4,3,4,1,2,1,2,2,5,8,0,29443,181050102
373,7270210,8365063,1,2,4,1,1,1,1,1,2,1,6,4,5,1,2,1,2,2,3,6,0,29443,181050102
374,7270211,8365064,1,1,4,1,1,1,1,1,2,1,4,2,3,2,2,2,2,1,3,3,0,29443,181050102
375,7270212,8365065,1,1,4,1,1,1,1,1,2,1,4,2,2,1,2,1,2,3,5,4,0,29443,181050102
376,7270213,8365066,1,2,4,2,1,1,1,1,2,1,4,1,2,1,1,1,2,4,1,1,0,29443,181050102
377,7270214,8365067,1,2,4,1,1,1,1,1,2,1,4,2,3,1,2,1,2,2,3,3,0,29443,181050102
378,7270215,8365069,1,2,4,1,1,1,1,1,2,1,4,3,4,1,2,1,2,1,3,4,0,29443,181050102
379,7270216,8365070,1,2,4,1,1,1,1,1,2,1,4,2,3,1,2,1,2,3,3,3,0,29443,181050102
380,7270217,8365071,1,2,4,1,1,1,1,1,2,1,4,1,1,1,2,1,2,1,5,3,0,29443,181050102
381,7270218,8365072,1,2,4,1,1,1,1,1,2,1,4,3,4,1,2,1,2,1,5,8,0,29443,181050102
382,7270219,8365073,1,2,4,2,1,1,1,1,2,1,4,3,3,1,1,1,2,1,6,8,1,29443,181050102
383,7270220,8365075,1,1,4,1,1,1,2,0,0,0,4,2,3,1,2,1,2,1,3,4,1,29443,181050102
384,7270221,8365076,1,1,4,1,1,1,1,1,2,1,4,1,4,1,1,1,2,1,1,2,0,29443,181050102
385,7270222,8365077,1,2,4,1,1,1,1,1,2,1,4,3,5,1,2,1,2,1,2,4,0,29443,181050102
386,7270223,8365078,1,2,4,1,1,1,1,1,2,1,4,2,3,1,2,1,2,1,4,5,0,29443,181050102
387,7270224,8365079,1,2,4,1,1,1,1,1,2,1,4,2,3,1,2,1,2,1,1,1,0,29443,181050102
388,7270225,8365080,1,1,4,1,1,1,1,1,2,1,4,2,3,2,2,2,2,1,3,3,0,29443,181050102
389,7270226,8365081,1,1,4,1,1,1,1,1,2,1,4,1,1,1,2,1,2,3,3,1,0,29443,181050102
390,7270227,8365082,1,1,4,1,1,1,1,1,2,1,4,1,3,1,1,1,2,3,2,2,0,29443,181050102
391,7270228,8365083,1,1,4,2,1,2,1,1,2,1,6,2,2,1,2,1,2,5,5,4,0,29443,181050102
392,7270229,8365084,1,3,4,2,2,1,1,2,3,1,4,4,4,2,2,1,2,2,5,8,0,29443,181050102
393,7270230,8365085,1,3,4,2,1,1,1,1,1,1,3,1,1,1,2,1,2,6,6,5,1,29443,181050102
394,7270231,8365086,1,2,4,2,1,1,1,2,1,1,4,2,2,1,2,2,2,1,4,3,0,29443,181050102
395,7270232,8365087,1,3,6,2,2,1,1,2,3,1,4,1,1,2,2,2,2,2,6,6,1,29443,181050102
396,7270233,8365088,1,2,4,2,2,1,1,2,1,1,6,2,3,1,2,1,2,2,5,8,0,29443,181050102
397,7270234,8365089,1,2,4,2,2,1,1,1,1,1,4,3,3,2,2,1,2,1,2,2,0,29443,181050102
398,7270235,8365090,1,2,4,1,2,1,1,2,1,1,4,3,3,1,2,1,2,1,6,8,1,29443,181050102
399,7270236,8365092,1,2,4,1,1,1,1,1,1,1,4,2,4,1,2,1,2,1,4,6,0,29443,181050102
400,7270237,8365093,1,2,4,2,2,1,1,2,2,1,4,2,3,1,2,1,2,1,3,3,0,29443,181050102
401,7270238,8365094,1,2,4,2,2,1,1,2,1,1,4,4,5,1,1,1,2,1,5,8,0,29443,181050102
402,7270239,8365095,1,2,4,1,1,1,1,2,1,1,4,3,4,1,2,1,2,1,5,8,0,29443,181050102
403,7270240,8365096,1,2,4,2,1,1,1,1,1,1,4,3,6,2,2,1,2,1,3,6,1,29443,181050102
404,7270241,8365097,1,1,4,2,1,1,1,1,1,1,4,1,3,1,2,1,2,1,1,1,0,29443,181050102
405,7270242,8365098,1,2,4,1,2,1,1,1,1,1,4,3,3,1,2,1,2,1,5,7,0,29443,181050102
406,7270243,8365099,1,1,4,1,1,1,1,1,1,1,4,2,3,1,1,1,2,1,3,3,0,29443,181050102
407,7270244,8365101,1,1,4,1,1,1,1,1,2,2,4,2,4,1,2,1,2,1,3,5,0,29443,181050102
408,7270245,8365101,2,1,4,1,2,1,2,0,0,0,4,1,2,1,1,1,2,3,3,2,1,29443,181050102
409,7270246,8365102,1,2,4,2,3,1,1,2,3,1,4,1,2,1,2,1,2,1,1,1,0,29443,181050102
410,7270247,8365103,1,2,4,2,3,1,1,2,2,1,4,1,2,2,2,2,2,1,5,5,1,29443,181050102
411,7270248,8365104,1,1,4,1,1,1,1,1,2,1,4,4,5,1,2,1,2,1,3,6,0,29443,181050102
412,7270249,8365105,1,1,4,1,1,1,1,1,2,1,4,3,5,1,2,1,2,1,1,1,0,29443,181050102
413,7270250,8365106,1,2,4,1,1,1,1,1,2,1,4,1,2,1,2,1,2,3,5,5,0,29443,181050102
414,7270251,8365107,1,2,4,2,1,1,1,1,2,1,4,1,2,2,2,1,2,3,4,3,0,29443,181050102
415,7270252,8365108,1,1,4,1,1,1,1,1,2,1,4,3,4,1,2,1,2,2,1,2,0,29443,181050102
416,7270253,8365109,1,1,4,1,1,1,1,1,2,1,4,3,4,1,2,1,2,1,4,7,0,29443,181050102
417,7270254,8365110,1,1,4,1,1,1,1,1,2,1,4,3,5,1,2,1,2,1,1,2,0,29443,181050102
418,7270255,8365111,1,2,4,1,1,1,1,1,2,1,4,1,2,1,2,1,2,1,4,3,0,29443,181050102
419,7270256,8365112,1,1,4,1,1,1,1,1,2,1,4,4,5,1,2,1,2,1,3,5,0,29443,181050102
420,7270257,8365113,1,1,4,1,1,1,1,1,2,1,4,2,3,1,1,1,2,3,3,3,0,29443,181050102
421,7270258,8365114,1,2,4,2,1,1,1,2,2,1,4,3,4,2,2,2,2,1,4,7,0,29443,181050102
422,7270259,8365115,1,2,4,1,1,1,1,1,2,1,4,1,2,1,2,1,2,3,3,2,0,29443,181050102
423,7270260,8365116,1,1,4,1,1,1,1,1,2,1,4,2,4,1,2,1,1,1,1,1,0,29443,181050102
424,7270261,8365117,1,1,4,1,1,1,1,1,2,1,4,3,4,1,2,1,2,1,3,4,0,29443,181050102
425,7270262,8365118,1,2,4,1,1,1,1,1,2,1,4,2,3,1,2,1,2,1,2,2,0,29443,181050102
426,7270263,8365120,1,2,4,1,1,1,1,1,2,1,4,3,4,1,2,1,2,1,2,3,0,29443,181050102
427,7270264,8365121,1,2,4,2,1,1,1,2,2,1,4,2,3,1,2,1,2,1,4,5,0,29443,181050102
428,7270265,8365122,1,2,4,1,1,1,1,1,2,1,4,2,3,1,2,1,2,1,5,6,0,29443,181050102
429,7270266,8365123,1,2,4,2,1,1,1,1,2,1,4,2,2,1,2,1,2,1,5,5,0,29443,181050102
430,7270267,8365123,2,2,4,2,1,1,1,1,2,1,4,1,1,2,2,1,2,1,5,3,0,29443,181050102
431,7270268,8365124,1,3,6,2,1,1,1,1,3,1,6,2,2,2,2,1,2,1,5,4,0,29443,181050102
432,7270269,8365125,1,3,4,2,2,1,1,2,3,1,4,3,3,1,2,1,2,2,4,5,0,29443,181050102
433,7270270,8365126,1,1,4,1,1,1,1,1,1,1,4,2,3,1,1,1,1,1,3,4,0,29443,181050102
434,7270271,8365127,1,1,4,1,1,1,1,1,2,1,4,3,5,1,1,1,1,1,2,4,0,29443,181050102
435,7270272,8365128,1,1,4,1,1,1,1,1,2,1,4,1,1,1,2,1,2,3,3,1,0,29443,181050102
436,7270273,8365129,1,2,4,1,1,1,1,1,1,1,4,2,5,1,2,1,2,3,2,3,0,29443,181050102
437,7270274,8365130,1,2,4,1,1,1,1,1,2,1,4,1,1,2,2,1,2,3,5,3,0,29443,181050102
438,7270275,8365131,1,1,4,1,1,1,1,1,2,1,4,3,4,1,2,1,1,2,3,4,0,29443,181050102
439,7270276,8365132,1,2,4,2,1,1,1,1,3,1,4,4,5,1,2,1,2,1,2,4,0,29443,181050102
440,7270277,8365133,1,1,4,1,1,1,1,1,1,1,4,3,4,1,2,2,1,1,2,3,0,29443,181050102
441,7270278,8365134,1,1,5,1,1,1,1,1,2,1,4,2,5,1,1,1,1,1,1,2,0,29443,181050102
442,7270279,8365135,1,1,4,1,1,1,1,1,2,1,4,3,5,1,1,1,1,1,2,4,0,29443,181050102
443,7270280,8365136,1,1,5,1,1,1,1,1,2,1,4,3,7,1,1,1,2,2,2,4,0,29443,181050102
444,7270281,8365137,1,1,4,1,1,1,1,1,2,1,4,2,3,1,1,1,2,1,3,3,0,29443,181050102
445,7270282,8365138,1,1,5,1,1,1,1,1,2,1,4,3,6,1,1,1,2,1,3,7,0,29443,181050102
446,7270283,8365139,1,2,4,1,1,1,1,1,2,1,4,2,4,1,2,1,2,1,3,4,0,29443,181050102
447,7270284,8365140,1,2,5,1,1,1,1,1,2,1,4,3,3,1,2,1,2,1,2,2,0,29443,181050102
448,7270285,8365141,1,1,4,1,1,1,1,1,2,1,4,1,1,1,1,1,2,1,5,3,0,29443,181050102
449,7270286,8365142,1,1,4,1,1,1,1,1,2,1,4,3,5,1,2,1,1,1,3,5,0,29443,181050102
450,7270287,8365143,1,1,4,1,1,1,1,1,2,1,4,3,3,1,2,2,2,1,1,1,0,29443,181050102
451,7270288,8365144,1,1,4,1,1,1,1,1,2,1,4,1,1,1,2,1,2,3,5,3,0,29443,181050102
452,7270289,8365145,1,2,4,1,1,1,2,0,0,0,4,1,2,2,2,2,2,6,5,4,1,29443,181050102
453,7270290,8365146,1,1,8,1,1,1,1,1,1,1,4,3,4,1,2,2,2,2,4,7,0,29443,181050102
454,7270291,8365147,1,1,4,1,1,1,1,1,1,1,4,4,6,1,1,1,1,1,2,4,1,29443,181050102
455,7270292,8365148,1,2,5,2,1,1,1,2,1,1,4,1,1,2,2,1,2,1,3,1,0,29443,181050102
456,7270293,8365149,1,2,4,2,1,1,1,1,1,1,4,2,3,1,2,1,2,4,3,4,0,29443,181050102
457,7270294,8365150,1,1,4,1,1,1,1,1,1,1,4,2,3,1,2,1,2,4,2,2,0,29443,181050102
458,7270295,8365151,1,2,4,2,1,1,1,1,1,1,4,2,3,1,2,1,2,5,3,4,0,29443,181050102
459,7270296,8365152,1,2,4,1,1,1,1,1,1,1,4,3,4,1,2,1,2,2,2,3,0,29443,181050102
460,7270297,8365153,1,1,4,1,1,1,1,1,1,1,4,3,4,1,1,1,2,1,1,1,0,29443,181050102
461,7270298,8365154,1,1,4,1,1,1,1,1,1,1,4,3,6,1,2,1,2,1,4,8,0,29443,181050102
462,7270299,8365155,1,2,4,2,1,1,1,1,1,1,4,1,3,1,2,1,2,4,2,2,0,29443,181050102
463,7270300,8365156,1,2,5,1,1,1,1,1,1,1,4,1,1,1,2,1,2,4,5,3,0,29443,181050102
464,7270301,8365157,1,1,8,1,1,1,1,1,1,1,4,1,2,1,2,1,2,1,3,2,0,29443,181050102
465,7270302,8365158,1,2,4,2,1,1,1,1,1,1,4,2,4,1,2,1,2,1,3,4,0,29443,181050102
466,7270303,8365159,1,2,5,1,2,1,1,1,1,1,4,1,1,1,2,1,2,1,5,2,1,29443,181050102
467,7270304,8365160,1,2,4,2,1,1,1,2,1,1,4,3,5,2,2,1,2,1,3,6,0,29443,181050102
468,7270305,8365160,2,1,4,1,1,1,1,1,1,1,4,3,3,1,2,1,2,2,3,3,0,29443,181050102
469,7270306,8365162,1,2,8,1,1,1,1,1,1,1,4,2,5,1,2,1,2,1,2,3,0,29443,181050102
470,7270307,8365163,1,1,4,1,1,1,1,1,1,1,4,3,3,1,2,1,2,1,1,1,0,29443,181050102
471,7270308,8365164,1,1,4,1,1,1,1,1,2,1,4,2,3,1,2,1,1,1,2,2,0,29443,181050102
